"q","Mean","SD","R","Min","Q1","Median","Q3","Max","SE","Z2_stat","p_value_Z2","CI_lower_Z","CI_upper_Z"
20,2.31792133770016,1.88895450132497,999,-3.15670673834719,1.07110018341188,2.20959415124599,3.59428989433391,10.3669134420907,0.0597638756181757,5.31962384319456,1.03982012999992e-07,2.15016212071284,2.48568055468748
21,2.21174414121484,1.81585439690188,999,-3.64941345484436,0.959194490553978,2.14033730618836,3.41431060567986,8.18209138181847,0.057451090664725,3.68564180009293,0.000228127021402624,2.05047698969077,2.3730112927389
22,2.18205069426784,1.8067872113401,1000,-3.75976859924018,1.07620122309887,2.20539559339091,3.36460280587237,10.4394486333857,0.0571356283509872,3.1862902276929,0.00144109951994764,2.02166905611108,2.34243233242461
25,2.08979086864343,1.72574383220297,1000,-4.51420981573422,0.964826500537558,2.04598150984612,3.25308121124323,8.37565881599279,0.0545728116774881,1.64534070874096,0.099899569256259,1.93660314343125,2.2429785938556
40,1.89667897793157,1.55793695273767,998,-2.8840876134016,0.877739713073234,1.91262806965426,2.99905020277589,7.15943679582821,0.0493156325309672,-2.09509676274658,0.036162391666255,1.75824833210991,2.03510962375323
50,1.870876919966,1.68565768108198,997,-4.26216113687956,0.748410788636933,1.95410689481541,3.06545838933358,6.98056252865715,0.0533853143960976,-2.41870037658602,0.0155760641911813,1.7210225397225,2.02073130020949
100,2.02935783736046,1.57387756987577,1000,-3.56026993516916,1.0009601273429,2.14374690616482,3.11530958881198,6.35003487334412,0.0497703787905823,0.589865660536503,0.555280717798783,1.88965070343203,2.16906497128889
