P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999999,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999998,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999994,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999991,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999984,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999967,3.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999956,4.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999929,7.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999853,0.000147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999782,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9997,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999592,0.000408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999432,0.000568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999219,0.000781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998942,0.001058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998578,0.001422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998133,0.001867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.997559,0.002441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.996872,0.003128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99605,0.00395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.995006,0.004994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99367,0.00633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.992123,0.007875,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.990234,0.009763,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98801,0.011987,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.985411,0.014585,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.982321,0.017669,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.978714,0.021267,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.974514,0.025462,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.969698,0.030259,4.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.964262,0.035682,5.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.957914,0.041993,9.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.950785,0.049075,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.942863,0.056935,0.000202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93399,0.065716,0.000294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.924333,0.075246,0.000421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.913283,0.086105,0.000612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.90119,0.097934,0.000876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.888058,0.110679,0.001263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.873665,0.124593,0.001742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.858114,0.139488,0.002397,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.841386,0.155396,0.003216,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.823394,0.172289,0.004314,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.803966,0.190364,0.005663,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.783463,0.20913,0.007393,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.76161,0.228804,0.009563,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.738761,0.248888,0.012312,3.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.714605,0.269622,0.015708,6.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.689449,0.290646,0.019798,0.000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.663055,0.311989,0.024771,0.000185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.635951,0.333236,0.03052,0.000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.607904,0.354285,0.0374,0.000411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.579474,0.374335,0.045576,0.000615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.550327,0.3939,0.054831,0.000942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.520861,0.412002,0.065724,0.001413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.491434,0.428741,0.077758,0.002067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.462131,0.443731,0.091201,0.002937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.432562,0.457239,0.10612,0.004079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.403352,0.468847,0.122151,0.00565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37463,0.477745,0.140017,0.007608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.346689,0.484118,0.159094,0.010099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.319186,0.487904,0.179596,0.013313,1e-06,0.0,0.0,0.0,0.0,0.0,0.0
