model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1,std_error_beta1,p_value_beta1
Sequential,100,2,100,l-bfgs-b,True,1.4059207093252417,440.53116222504974,441.6551321810929,"[15. 45. 23. 21. 30. 25. 55.  8. 66. 50. 13. 11.  0. 10.  0. 43. 46. 17.
 78. 21. 44. 24. 58. 36. 23. 42. 79. 45. 61. 20. 36. 63. 62. 42. 38. 28.
 77. 13. 48. 90. 74. 26. 78. 10. 38.  7. 88. 99. 97. 44. 69.  3. 91. 87.
 66. 40.  3. 81. 28. 19. 86. 55. 52. 58.  6. 56. 61. 74. 98. 65. 35. 92.
 72. 12. 91. 12. 76. 52. 67. 54. 22. 98. 24. 39. 90. 20. 50. 11. 14. 88.
 47. 43. 96. 18. 69. 85. 15.  4. 63. 65.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.39098322539654073,0.00032332239349019964
No Sequential,100,2,100,l-bfgs-b,True,1.1275316841563188,456.0416724887738,458.52764441472317,"[15. 45. 23. 21. 30. 25. 55.  8. 66. 50. 13. 11.  0. 10.  0. 43. 46. 17.
 78. 21. 44. 24. 58. 36. 23. 42. 79. 45. 61. 20. 36. 63. 62. 42. 38. 28.
 77. 13. 48. 90. 74. 26. 78. 10. 38.  7. 88. 99. 97. 44. 69.  3. 91. 87.
 66. 40.  3. 81. 28. 19. 86. 55. 52. 58.  6. 56. 61. 74. 98. 65. 35. 92.
 72. 12. 91. 12. 76. 52. 67. 54. 22. 98. 24. 39. 90. 20. 50. 11. 14. 88.
 47. 43. 96. 18. 69. 85. 15.  4. 63. 65.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.383794221127608,0.0033049179867701284
Sequential,100,2,100,l-bfgs-b,True,1.9685327156712626,432.81606793050645,432.8191530887043,"[93. 22. 43.  8. 25. 92. 57. 52. 62. 87. 17. 77. 21. 38. 43. 92. 74. 91.
 74.  6. 56. 81. 12. 44. 91. 22.  7. 29. 95. 35. 81. 14. 62. 29. 35. 36.
 41. 18. 15. 48. 48. 42. 61. 18. 24. 58. 52.  6. 26. 17. 60. 19. 61. 88.
 33.  1. 76. 16. 21. 76. 36. 97. 99. 67. 13.  4. 70.  2. 56. 98.  5. 64.
 13. 24. 69. 50.  7. 94. 94. 72. 84. 63. 75. 63. 14. 71. 66. 58. 90. 67.
 95. 19. 79. 79. 84. 51. 12. 47. 87. 42.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.40023102435329344,8.721389905819166e-07
No Sequential,100,2,100,l-bfgs-b,True,1.4818311028038014,452.9755940316324,453.8227076404923,"[93. 22. 43.  8. 25. 92. 57. 52. 62. 87. 17. 77. 21. 38. 43. 92. 74. 91.
 74.  6. 56. 81. 12. 44. 91. 22.  7. 29. 95. 35. 81. 14. 62. 29. 35. 36.
 41. 18. 15. 48. 48. 42. 61. 18. 24. 58. 52.  6. 26. 17. 60. 19. 61. 88.
 33.  1. 76. 16. 21. 76. 36. 97. 99. 67. 13.  4. 70.  2. 56. 98.  5. 64.
 13. 24. 69. 50.  7. 94. 94. 72. 84. 63. 75. 63. 14. 71. 66. 58. 90. 67.
 95. 19. 79. 79. 84. 51. 12. 47. 87. 42.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.3928436448250407,0.0001619031548163452
Sequential,100,2,100,l-bfgs-b,True,2.789572892991725,419.5196886614361,421.2321475855256,"[ 7. 29.  6. 43. 36. 43. 52. 52. 94. 25. 55.  0. 24. 99. 40. 21. 56. 29.
 45. 27. 39. 18. 21. 77. 97. 33. 87. 71. 88. 87. 10. 96. 75. 18. 79. 53.
 36. 65. 24. 10. 26. 88. 72. 62. 61. 12. 97. 35. 14. 55.  0. 33. 94. 46.
 95. 79. 26. 12. 56. 86. 84. 58. 25. 62. 46. 51.  8.  8. 67. 95. 61.  7.
 67. 65. 23. 50. 53. 60. 42. 70. 96. 51. 13. 58. 32. 83. 77. 42.  1. 15.
 70. 90. 54. 11. 34. 45. 16. 30. 91.  3.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.43587501218005664,1.5544032727632384e-10
No Sequential,100,2,100,l-bfgs-b,True,1.8830957210904746,448.73880497878986,448.78009246962847,"[ 7. 29.  6. 43. 36. 43. 52. 52. 94. 25. 55.  0. 24. 99. 40. 21. 56. 29.
 45. 27. 39. 18. 21. 77. 97. 33. 87. 71. 88. 87. 10. 96. 75. 18. 79. 53.
 36. 65. 24. 10. 26. 88. 72. 62. 61. 12. 97. 35. 14. 55.  0. 33. 94. 46.
 95. 79. 26. 12. 56. 86. 84. 58. 25. 62. 46. 51.  8.  8. 67. 95. 61.  7.
 67. 65. 23. 50. 53. 60. 42. 70. 96. 51. 13. 58. 32. 83. 77. 42.  1. 15.
 70. 90. 54. 11. 34. 45. 16. 30. 91.  3.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.4054571515644059,3.4110479623095102e-06
Sequential,100,2,100,l-bfgs-b,True,1.8907802421387379,436.2185465933805,436.25606806423616,"[62. 35. 60. 46. 23. 48. 36. 56.  1.  5. 77. 79.  3. 94. 17. 60.  6. 21.
 84. 80. 11.  7.  3. 25. 50. 70. 13. 85. 79. 42. 70. 56.  8. 36. 66. 25.
 48. 55. 75. 97. 89. 30. 78. 18. 51. 71. 95. 72.  6. 73. 68. 29. 32. 91.
 64. 42. 72. 55. 52. 67. 54. 74. 69. 45. 11. 10. 62. 96. 54. 14. 75. 67.
 37. 43.  4. 50. 65. 63. 66. 74. 35. 17. 76. 30. 52. 91. 46. 94. 78. 33.
 99. 76. 92. 95. 58. 34. 87. 24. 18. 33.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.3976828410262975,1.9894513749729725e-06
No Sequential,100,2,100,l-bfgs-b,True,1.5894836869919855,451.91326097134055,452.4390806833547,"[62. 35. 60. 46. 23. 48. 36. 56.  1.  5. 77. 79.  3. 94. 17. 60.  6. 21.
 84. 80. 11.  7.  3. 25. 50. 70. 13. 85. 79. 42. 70. 56.  8. 36. 66. 25.
 48. 55. 75. 97. 89. 30. 78. 18. 51. 71. 95. 72.  6. 73. 68. 29. 32. 91.
 64. 42. 72. 55. 52. 67. 54. 74. 69. 45. 11. 10. 62. 96. 54. 14. 75. 67.
 37. 43.  4. 50. 65. 63. 66. 74. 35. 17. 76. 30. 52. 91. 46. 94. 78. 33.
 99. 76. 92. 95. 58. 34. 87. 24. 18. 33.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.39598345715018696,5.969445440356935e-05
Sequential,100,2,100,l-bfgs-b,True,1.8651571395630993,434.8722812742662,434.9298139197524,"[27. 41. 90. 58. 56. 87. 94. 76. 58. 87. 72. 79. 15. 62. 26. 78.  0. 47.
 67. 22. 46. 70. 91. 90.  7.  7. 43. 12. 88. 77.  5. 48. 94. 99. 11. 72.
 84. 52. 52. 74. 86.  6. 44. 50. 51. 41. 97. 48. 45. 25. 55. 67. 73. 91.
 96. 81. 84. 63. 42. 15. 80. 30. 51. 77. 17. 93. 55. 62. 66. 27. 30. 57.
 73. 16. 59.  1. 35. 17. 80. 99. 74. 12. 57. 89. 40. 50. 82. 49. 81. 56.
 63. 96. 78. 10. 35.  6.  0. 36. 64. 10.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.39616574274087946,2.5013177915589324e-06
No Sequential,100,2,100,l-bfgs-b,True,1.4561036154900557,453.2208435157528,454.15659657433184,"[27. 41. 90. 58. 56. 87. 94. 76. 58. 87. 72. 79. 15. 62. 26. 78.  0. 47.
 67. 22. 46. 70. 91. 90.  7.  7. 43. 12. 88. 77.  5. 48. 94. 99. 11. 72.
 84. 52. 52. 74. 86.  6. 44. 50. 51. 41. 97. 48. 45. 25. 55. 67. 73. 91.
 96. 81. 84. 63. 42. 15. 80. 30. 51. 77. 17. 93. 55. 62. 66. 27. 30. 57.
 73. 16. 59.  1. 35. 17. 80. 99. 74. 12. 57. 89. 40. 50. 82. 49. 81. 56.
 63. 96. 78. 10. 35.  6.  0. 36. 64. 10.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.3921200311330503,0.00020448279213947096
