model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1,std_error_beta1,p_value_beta1
Sequential,100,20,100,l-bfgs-b,True,1.376587229604161,453.95729775025836,455.19651234810794,"[ 9. 78. 81. 95.  9. 61. 17. 74. 67. 18. 75. 21. 42. 73. 74. 33. 82. 91.
 42. 95. 45. 44.  3. 91. 29. 56. 17. 35. 24. 94. 77. 20. 39.  5. 97. 90.
 43. 73. 42. 91. 54. 81.  1. 92. 90. 41. 45. 77. 90. 61. 62. 47. 99. 52.
 46. 56. 77. 69. 58. 52.  8. 86. 52. 65. 76. 90. 15. 50. 74. 70. 59. 15.
 17. 78. 56. 68. 62. 61. 37. 87. 70.  3. 86. 27. 61.  5. 31. 15. 12.  0.
 37.  2. 25. 59. 50. 75. 33. 22. 15. 21.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.38994907672446155,0.00041528992257400255
No Sequential,100,20,100,l-bfgs-b,True,1.376587229604161,453.95729775025836,455.19651234810794,"[ 9. 78. 81. 95.  9. 61. 17. 74. 67. 18. 75. 21. 42. 73. 74. 33. 82. 91.
 42. 95. 45. 44.  3. 91. 29. 56. 17. 35. 24. 94. 77. 20. 39.  5. 97. 90.
 43. 73. 42. 91. 54. 81.  1. 92. 90. 41. 45. 77. 90. 61. 62. 47. 99. 52.
 46. 56. 77. 69. 58. 52.  8. 86. 52. 65. 76. 90. 15. 50. 74. 70. 59. 15.
 17. 78. 56. 68. 62. 61. 37. 87. 70.  3. 86. 27. 61.  5. 31. 15. 12.  0.
 37.  2. 25. 59. 50. 75. 33. 22. 15. 21.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.38994907672446155,0.00041528992257400255
Sequential,100,20,100,l-bfgs-b,True,2.2878495154146696,443.7908831539247,444.0292981774765,"[42. 80. 72. 21.  6. 48.  8. 42. 46. 22. 22. 80. 82. 43. 91.  7. 17. 42.
 56. 48. 66. 14. 95. 35. 49. 84. 66. 93. 87. 46. 58. 48. 46. 14. 63. 62.
 40. 67. 77. 13. 38. 35. 28. 75. 48. 50. 12. 35. 46. 52. 85. 12. 19. 48.
 78. 54. 66. 92. 46. 74. 81. 32. 27. 78. 62. 75.  5. 55.  8. 62. 77. 21.
 55. 10.  0. 55. 63. 72. 95. 12.  5. 56. 24. 58. 48. 61. 43. 95. 67. 42.
 15. 79. 79. 96. 60.  0. 77. 59. 23. 32.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.42065569447189827,5.364969957177834e-08
No Sequential,100,20,100,l-bfgs-b,True,2.2878495154146696,443.7908831539247,444.0292981774765,"[42. 80. 72. 21.  6. 48.  8. 42. 46. 22. 22. 80. 82. 43. 91.  7. 17. 42.
 56. 48. 66. 14. 95. 35. 49. 84. 66. 93. 87. 46. 58. 48. 46. 14. 63. 62.
 40. 67. 77. 13. 38. 35. 28. 75. 48. 50. 12. 35. 46. 52. 85. 12. 19. 48.
 78. 54. 66. 92. 46. 74. 81. 32. 27. 78. 62. 75.  5. 55.  8. 62. 77. 21.
 55. 10.  0. 55. 63. 72. 95. 12.  5. 56. 24. 58. 48. 61. 43. 95. 67. 42.
 15. 79. 79. 96. 60.  0. 77. 59. 23. 32.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.42065569447189827,5.364969957177834e-08
Sequential,100,20,100,l-bfgs-b,True,1.557315668766369,452.236742790785,452.8502603529519,"[36. 42. 63. 12. 22. 10. 60. 37. 97.  3. 49. 67. 72. 12. 96.  0.  6. 97.
 21. 30. 95. 96. 95. 16. 91. 21. 91. 62. 51. 47. 91. 82. 17. 56. 36. 14.
 17. 45. 60. 18. 25. 99. 93. 22. 48. 95. 81. 30. 47. 51. 63. 61.  8. 96.
 89.  5. 18.  5. 76. 56. 72.  0. 78. 87. 46. 44. 91. 42. 61. 78. 70.  7.
 62. 19. 81. 27. 90. 67. 79. 84. 42. 98. 73. 25. 82. 39. 90. 35. 76. 69.
 88. 60. 32. 13.  5. 30. 51. 69. 97. 66.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.39502634437972955,8.070111958669024e-05
No Sequential,100,20,100,l-bfgs-b,True,1.557315668766369,452.236742790785,452.8502603529519,"[36. 42. 63. 12. 22. 10. 60. 37. 97.  3. 49. 67. 72. 12. 96.  0.  6. 97.
 21. 30. 95. 96. 95. 16. 91. 21. 91. 62. 51. 47. 91. 82. 17. 56. 36. 14.
 17. 45. 60. 18. 25. 99. 93. 22. 48. 95. 81. 30. 47. 51. 63. 61.  8. 96.
 89.  5. 18.  5. 76. 56. 72.  0. 78. 87. 46. 44. 91. 42. 61. 78. 70.  7.
 62. 19. 81. 27. 90. 67. 79. 84. 42. 98. 73. 25. 82. 39. 90. 35. 76. 69.
 88. 60. 32. 13.  5. 30. 51. 69. 97. 66.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.39502634437972955,8.070111958669024e-05
Sequential,100,20,100,l-bfgs-b,True,1.9278123744713103,448.2225222264744,448.2381846548771,"[75. 29. 91. 42. 76. 74. 63. 72. 28. 31. 53. 53. 95. 69. 77. 55. 95. 49.
  6. 66. 30. 11. 39. 36. 58. 12. 77. 39. 25. 11. 62. 76. 63. 62. 52.  5.
 39. 77. 78. 30.  6. 32. 41. 45. 12. 11. 56. 95. 64. 56. 35. 79. 83. 17.
 12. 28. 30. 96. 73. 36. 45. 65. 19. 65. 58. 11. 21. 31. 45. 57. 47. 36.
 51. 18. 24. 25. 37. 90. 51. 36. 63. 58. 81. 89. 43. 36. 12. 52. 77. 83.
 73. 12. 55. 76.  1. 63. 39. 67. 42.  6.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.40701560652125324,2.174856587044971e-06
No Sequential,100,20,100,l-bfgs-b,True,1.9278123744713103,448.2225222264744,448.2381846548771,"[75. 29. 91. 42. 76. 74. 63. 72. 28. 31. 53. 53. 95. 69. 77. 55. 95. 49.
  6. 66. 30. 11. 39. 36. 58. 12. 77. 39. 25. 11. 62. 76. 63. 62. 52.  5.
 39. 77. 78. 30.  6. 32. 41. 45. 12. 11. 56. 95. 64. 56. 35. 79. 83. 17.
 12. 28. 30. 96. 73. 36. 45. 65. 19. 65. 58. 11. 21. 31. 45. 57. 47. 36.
 51. 18. 24. 25. 37. 90. 51. 36. 63. 58. 81. 89. 43. 36. 12. 52. 77. 83.
 73. 12. 55. 76.  1. 63. 39. 67. 42.  6.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.40701560652125324,2.174856587044971e-06
Sequential,100,20,100,l-bfgs-b,True,1.3699179696025947,454.01758202745896,455.28430337655,"[72. 29. 84. 68. 87. 95. 68. 68. 90. 69. 56. 17. 95. 62. 20. 91. 95. 65.
 44. 14. 12. 86.  5. 77. 69. 30. 55. 47. 72.  1. 41. 90. 21. 58. 71. 84.
 25. 74. 91. 12. 51.  9. 14. 50. 51. 10.  8. 43. 26. 90.  6. 77. 30. 15.
 67. 10. 91.  5. 30. 45. 12. 10. 82. 50. 50. 33.  5. 60. 70. 61. 77. 33.
 65. 14. 34. 51. 95. 37. 27. 41. 68. 94. 69. 60. 94. 39. 45. 67. 17. 99.
 16. 70. 68. 31. 59. 63.  0. 56. 37. 35.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.3897715031789603,0.0004403017745762128
No Sequential,100,20,100,l-bfgs-b,True,1.3699179696025947,454.01758202745896,455.28430337655,"[72. 29. 84. 68. 87. 95. 68. 68. 90. 69. 56. 17. 95. 62. 20. 91. 95. 65.
 44. 14. 12. 86.  5. 77. 69. 30. 55. 47. 72.  1. 41. 90. 21. 58. 71. 84.
 25. 74. 91. 12. 51.  9. 14. 50. 51. 10.  8. 43. 26. 90.  6. 77. 30. 15.
 67. 10. 91.  5. 30. 45. 12. 10. 82. 50. 50. 33.  5. 60. 70. 61. 77. 33.
 65. 14. 34. 51. 95. 37. 27. 41. 68. 94. 69. 60. 94. 39. 45. 67. 17. 99.
 16. 70. 68. 31. 59. 63.  0. 56. 37. 35.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695 0.75259834 0.60244854
 0.96177758 0.66436865 0.60662962 0.44915131 0.22535416 0.6701743
 0.73576659 0.25799564 0.09554215 0.96090974 0.25176729 0.28216512
 0.76825393 0.7979234  0.5440372  0.38270763 0.38165095 0.28582739
 0.74026815 0.23898683 0.4377217  0.8835387  0.28928114 0.78450686
 0.75895366 0.41778538 0.22576877 0.42009814 0.06436369 0.59643269
 0.83732372 0.89248639 0.20052744 0.50239523 0.89538184 0.25592093
 0.86723234 0.01648793 0.55249695 0.52790539 0.92335039 0.24594844
 0.06401838 0.9021047  0.8740398  0.16366729 0.99974131 0.34680397
 0.31287816 0.84710402 0.8802311  0.67655865 0.05367515 0.55921377
 0.69451294 0.8241973  0.31142866 0.50523054 0.84900379 0.29351563
 0.67711955 0.4209064  0.68171271 0.22122799 0.5489977  0.84884672
 0.7365669  0.49962259 0.37966499 0.78752081 0.16886931 0.58635861
 0.43121067 0.06191019 0.28945477 0.7341454  0.28865545 0.39039811
 0.63561732 0.83114886 0.319421   0.15922479 0.71166422 0.87270864
 0.59315637 0.69471288 0.17323332 0.53173259]",0.3897715031789603,0.0004403017745762128
