model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1,std_error_beta1,p_value_beta1
Sequential,10,10,100,l-bfgs-b,True,2.2647483027721473,178.06571086725077,178.2117155862033,"[8. 6. 0. 1. 6. 6. 9. 4. 5. 0. 0. 7. 5. 5. 4. 5. 8. 9. 5. 5. 7. 6. 3. 8.
 8. 0. 5. 8. 5. 5. 2. 3. 8. 8. 6. 0. 0. 5. 6. 7. 9. 0. 0. 8. 0. 8. 6. 6.
 7. 0. 7. 8. 7. 7. 6. 4. 2. 1. 7. 1. 4. 6. 4. 9. 4. 1. 2. 3. 7. 9. 4. 9.
 7. 9. 9. 9. 1. 1. 1. 3. 9. 3. 1. 4. 3. 4. 2. 1. 2. 1. 2. 3. 4. 2. 2. 3.
 2. 2. 3. 3.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.49259700770976034,4.274508764501306e-06
No Sequential,10,10,100,l-bfgs-b,True,-3.4013899836449495e-06,230.25850929944548,244.25321897255728,"[8. 6. 0. 1. 6. 6. 9. 4. 5. 0. 0. 7. 5. 5. 4. 5. 8. 9. 5. 5. 7. 6. 3. 8.
 8. 0. 5. 8. 5. 5. 2. 3. 8. 8. 6. 0. 0. 5. 6. 7. 9. 0. 0. 8. 0. 8. 6. 6.
 7. 0. 7. 8. 7. 7. 6. 4. 2. 1. 7. 1. 4. 6. 4. 9. 4. 1. 2. 3. 7. 9. 4. 9.
 7. 9. 9. 9. 1. 1. 1. 3. 9. 3. 1. 4. 3. 4. 2. 1. 2. 1. 2. 3. 4. 2. 2. 3.
 2. 2. 3. 3.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.37613026635991337,0.9999927846366115
Sequential,10,10,100,l-bfgs-b,True,1.743310994138058,184.50043484387325,184.66824154805,"[5. 6. 8. 0. 2. 0. 7. 6. 1. 6. 3. 7. 5. 8. 6. 3. 1. 9. 5. 6. 8. 5. 7. 6.
 9. 6. 6. 4. 1. 1. 8. 6. 3. 6. 5. 9. 7. 2. 8. 5. 0. 0. 7. 7. 7. 4. 0. 0.
 7. 7. 9. 5. 0. 2. 3. 4. 8. 8. 0. 5. 7. 4. 8. 1. 8. 5. 5. 4. 4. 1. 8. 3.
 0. 3. 0. 9. 3. 4. 3. 9. 4. 2. 4. 3. 1. 1. 4. 9. 3. 1. 9. 1. 9. 2. 9. 2.
 2. 2. 2. 2.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.4413180656694198,7.807381455582352e-05
No Sequential,10,10,100,l-bfgs-b,True,-2.2344555318422202e-06,230.25850929942243,244.25321897255725,"[5. 6. 8. 0. 2. 0. 7. 6. 1. 6. 3. 7. 5. 8. 6. 3. 1. 9. 5. 6. 8. 5. 7. 6.
 9. 6. 6. 4. 1. 1. 8. 6. 3. 6. 5. 9. 7. 2. 8. 5. 0. 0. 7. 7. 7. 4. 0. 0.
 7. 7. 9. 5. 0. 2. 3. 4. 8. 8. 0. 5. 7. 4. 8. 1. 8. 5. 5. 4. 4. 1. 8. 3.
 0. 3. 0. 9. 3. 4. 3. 9. 4. 2. 4. 3. 1. 1. 4. 9. 3. 1. 9. 1. 9. 2. 9. 2.
 2. 2. 2. 2.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.37613025736741207,0.9999952600527724
Sequential,10,10,100,l-bfgs-b,True,1.4986678402627025,192.49882922515044,193.14858743084432,"[3. 9. 4. 5. 6. 4. 0. 1. 5. 0. 7. 4. 2. 5. 9. 7. 3. 5. 0. 5. 0. 1. 7. 6.
 3. 6. 3. 0. 5. 8. 0. 8. 0. 1. 4. 2. 4. 2. 8. 5. 6. 0. 0. 2. 2. 0. 5. 7.
 6. 8. 8. 3. 8. 5. 6. 6. 2. 3. 1. 4. 5. 8. 7. 8. 8. 3. 7. 6. 8. 3. 3. 1.
 7. 7. 6. 3. 6. 1. 7. 4. 2. 7. 4. 9. 4. 9. 1. 9. 9. 2. 2. 4. 1. 2. 1. 9.
 9. 9. 1. 9.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.43668098143499484,0.0005992552672295925
No Sequential,10,10,100,l-bfgs-b,True,1.003264813742241e-06,230.25850929940822,244.25321897255714,"[3. 9. 4. 5. 6. 4. 0. 1. 5. 0. 7. 4. 2. 5. 9. 7. 3. 5. 0. 5. 0. 1. 7. 6.
 3. 6. 3. 0. 5. 8. 0. 8. 0. 1. 4. 2. 4. 2. 8. 5. 6. 0. 0. 2. 2. 0. 5. 7.
 6. 8. 8. 3. 8. 5. 6. 6. 2. 3. 1. 4. 5. 8. 7. 8. 8. 3. 7. 6. 8. 3. 3. 1.
 7. 7. 6. 3. 6. 1. 7. 4. 2. 7. 4. 9. 4. 9. 1. 9. 9. 2. 2. 4. 1. 2. 1. 9.
 9. 9. 1. 9.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.37613023239781546,0.9999978717756874
Sequential,10,10,100,l-bfgs-b,True,1.1072832994719721,196.772193913468,198.95288065844147,"[6. 5. 5. 0. 5. 0. 5. 5. 8. 0. 1. 4. 3. 2. 9. 2. 9. 4. 8. 5. 2. 0. 5. 0.
 8. 6. 5. 8. 5. 4. 4. 6. 0. 7. 8. 5. 7. 7. 6. 3. 0. 8. 9. 8. 9. 1. 9. 3.
 1. 6. 3. 7. 6. 7. 4. 0. 9. 1. 4. 6. 4. 0. 4. 6. 3. 6. 8. 3. 0. 2. 8. 7.
 4. 2. 7. 2. 3. 8. 7. 6. 4. 2. 2. 2. 7. 1. 9. 2. 3. 3. 7. 1. 3. 9. 9. 1.
 9. 1. 1. 1.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.4239223986748957,0.009001549997361247
No Sequential,10,10,100,l-bfgs-b,True,6.72259158039629e-07,230.25850929940614,244.25321897255728,"[6. 5. 5. 0. 5. 0. 5. 5. 8. 0. 1. 4. 3. 2. 9. 2. 9. 4. 8. 5. 2. 0. 5. 0.
 8. 6. 5. 8. 5. 4. 4. 6. 0. 7. 8. 5. 7. 7. 6. 3. 0. 8. 9. 8. 9. 1. 9. 3.
 1. 6. 3. 7. 6. 7. 4. 0. 9. 1. 4. 6. 4. 0. 4. 6. 3. 6. 8. 3. 0. 2. 8. 7.
 4. 2. 7. 2. 3. 8. 7. 6. 4. 2. 2. 2. 7. 1. 9. 2. 3. 3. 7. 1. 3. 9. 9. 1.
 9. 1. 1. 1.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.37613023494598985,0.9999985739375534
Sequential,10,10,100,l-bfgs-b,True,2.0401318472249126,189.69201263675555,189.69549494244575,"[5. 0. 1. 7. 4. 0. 6. 1. 6. 6. 6. 5. 7. 6. 2. 7. 8. 1. 2. 9. 7. 3. 4. 2.
 9. 8. 8. 0. 5. 0. 6. 6. 0. 3. 0. 0. 0. 5. 8. 9. 0. 6. 2. 1. 6. 5. 6. 0.
 9. 5. 7. 5. 7. 3. 5. 5. 5. 8. 9. 2. 7. 4. 1. 3. 7. 1. 3. 3. 8. 8. 3. 2.
 3. 2. 9. 8. 7. 9. 7. 8. 8. 4. 3. 4. 9. 2. 1. 2. 1. 9. 1. 3. 1. 2. 4. 4.
 4. 4. 9. 4.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.4813533366559967,2.2519368681583884e-05
No Sequential,10,10,100,l-bfgs-b,True,-3.2257760958714443e-06,230.2585092994415,244.25321897255722,"[5. 0. 1. 7. 4. 0. 6. 1. 6. 6. 6. 5. 7. 6. 2. 7. 8. 1. 2. 9. 7. 3. 4. 2.
 9. 8. 8. 0. 5. 0. 6. 6. 0. 3. 0. 0. 0. 5. 8. 9. 0. 6. 2. 1. 6. 5. 6. 0.
 9. 5. 7. 5. 7. 3. 5. 5. 5. 8. 9. 2. 7. 4. 1. 3. 7. 1. 3. 3. 8. 8. 3. 2.
 3. 2. 9. 8. 7. 9. 7. 8. 8. 4. 3. 4. 9. 2. 1. 2. 1. 9. 1. 3. 1. 2. 4. 4.
 4. 4. 9. 4.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.37613026502638935,0.9999931571660599
