model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1,std_error_beta1,p_value_beta1
Sequential,10,100,100,l-bfgs-b,True,2.2308708700841984,213.97303899533736,214.13198021573103,"[7. 1. 8. 5. 6. 0. 7. 3. 0. 7. 9. 0. 2. 8. 7. 5. 7. 5. 1. 0. 0. 0. 6. 7.
 0. 5. 3. 6. 7. 9. 3. 1. 3. 1. 4. 0. 0. 7. 1. 8. 0. 6. 6. 6. 6. 8. 5. 0.
 0. 2. 6. 7. 6. 1. 6. 0. 0. 4. 5. 0. 8. 6. 5. 6. 5. 0. 4. 8. 6. 5. 5. 8.
 7. 2. 7. 7. 3. 0. 6. 6. 5. 3. 0. 6. 7. 1. 0. 6. 0. 8. 9. 5. 4. 5. 9. 1.
 6. 5. 5. 5.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.4125315440946158,6.381847694747478e-08
No Sequential,10,100,100,l-bfgs-b,True,2.2308708700841984,213.97303899533736,214.13198021573103,"[7. 1. 8. 5. 6. 0. 7. 3. 0. 7. 9. 0. 2. 8. 7. 5. 7. 5. 1. 0. 0. 0. 6. 7.
 0. 5. 3. 6. 7. 9. 3. 1. 3. 1. 4. 0. 0. 7. 1. 8. 0. 6. 6. 6. 6. 8. 5. 0.
 0. 2. 6. 7. 6. 1. 6. 0. 0. 4. 5. 0. 8. 6. 5. 6. 5. 0. 4. 8. 6. 5. 5. 8.
 7. 2. 7. 7. 3. 0. 6. 6. 5. 3. 0. 6. 7. 1. 0. 6. 0. 8. 9. 5. 4. 5. 9. 1.
 6. 5. 5. 5.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.4125315440946158,6.381847694747478e-08
Sequential,10,100,100,l-bfgs-b,True,1.8002373660766409,219.27364698949393,219.3988505677537,"[0. 0. 3. 6. 5. 5. 5. 0. 5. 2. 1. 1. 1. 0. 7. 7. 5. 7. 1. 7. 3. 6. 6. 6.
 5. 0. 5. 7. 6. 5. 1. 0. 2. 3. 7. 1. 6. 0. 9. 5. 6. 8. 2. 8. 8. 6. 9. 6.
 8. 7. 2. 5. 5. 0. 4. 3. 6. 7. 1. 3. 0. 2. 3. 0. 6. 0. 3. 1. 4. 7. 6. 0.
 8. 4. 1. 3. 0. 0. 4. 6. 0. 0. 8. 6. 6. 6. 3. 4. 7. 3. 6. 7. 6. 7. 5. 6.
 7. 0. 5. 0.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.3970693537305933,5.7928893941738835e-06
No Sequential,10,100,100,l-bfgs-b,True,1.8002373660766409,219.27364698949393,219.3988505677537,"[0. 0. 3. 6. 5. 5. 5. 0. 5. 2. 1. 1. 1. 0. 7. 7. 5. 7. 1. 7. 3. 6. 6. 6.
 5. 0. 5. 7. 6. 5. 1. 0. 2. 3. 7. 1. 6. 0. 9. 5. 6. 8. 2. 8. 8. 6. 9. 6.
 8. 7. 2. 5. 5. 0. 4. 3. 6. 7. 1. 3. 0. 2. 3. 0. 6. 0. 3. 1. 4. 7. 6. 0.
 8. 4. 1. 3. 0. 0. 4. 6. 0. 0. 8. 6. 6. 6. 3. 4. 7. 3. 6. 7. 6. 7. 5. 6.
 7. 0. 5. 0.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.3970693537305933,5.7928893941738835e-06
Sequential,10,100,100,l-bfgs-b,True,1.7478116726406643,219.86598180495457,220.06665265519763,"[4. 5. 6. 8. 6. 0. 6. 2. 6. 3. 3. 5. 5. 0. 4. 3. 4. 7. 3. 4. 6. 8. 8. 0.
 6. 6. 6. 0. 2. 5. 0. 5. 0. 4. 8. 6. 5. 6. 7. 5. 6. 0. 1. 6. 6. 2. 1. 6.
 0. 5. 2. 1. 1. 2. 1. 0. 2. 0. 7. 1. 0. 8. 1. 3. 6. 5. 6. 3. 6. 3. 5. 6.
 0. 0. 0. 8. 8. 6. 6. 0. 0. 7. 2. 1. 6. 1. 6. 7. 5. 7. 7. 3. 6. 0. 4. 3.
 6. 1. 7. 3.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.3954663612575533,9.887387413698434e-06
No Sequential,10,100,100,l-bfgs-b,True,1.7478116726406643,219.86598180495457,220.06665265519763,"[4. 5. 6. 8. 6. 0. 6. 2. 6. 3. 3. 5. 5. 0. 4. 3. 4. 7. 3. 4. 6. 8. 8. 0.
 6. 6. 6. 0. 2. 5. 0. 5. 0. 4. 8. 6. 5. 6. 7. 5. 6. 0. 1. 6. 6. 2. 1. 6.
 0. 5. 2. 1. 1. 2. 1. 0. 2. 0. 7. 1. 0. 8. 1. 3. 6. 5. 6. 3. 6. 3. 5. 6.
 0. 0. 0. 8. 8. 6. 6. 0. 0. 7. 2. 1. 6. 1. 6. 7. 5. 7. 7. 3. 6. 0. 4. 3.
 6. 1. 7. 3.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.3954663612575533,9.887387413698434e-06
Sequential,10,100,100,l-bfgs-b,True,2.059340357397382,216.1705863573601,216.1813146972324,"[7. 8. 6. 1. 0. 8. 5. 3. 3. 5. 0. 7. 0. 7. 6. 7. 6. 6. 0. 0. 3. 5. 0. 0.
 0. 1. 0. 6. 7. 2. 7. 5. 7. 5. 6. 6. 6. 8. 0. 7. 1. 4. 7. 6. 5. 7. 3. 3.
 7. 8. 0. 0. 5. 2. 7. 5. 1. 6. 5. 8. 6. 5. 7. 5. 5. 1. 1. 0. 6. 6. 8. 6.
 5. 7. 8. 8. 2. 1. 5. 3. 7. 0. 5. 9. 5. 5. 0. 8. 1. 4. 5. 6. 6. 2. 4. 9.
 4. 6. 1. 4.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.40588075981599914,3.9003702756446046e-07
No Sequential,10,100,100,l-bfgs-b,True,2.059340357397382,216.1705863573601,216.1813146972324,"[7. 8. 6. 1. 0. 8. 5. 3. 3. 5. 0. 7. 0. 7. 6. 7. 6. 6. 0. 0. 3. 5. 0. 0.
 0. 1. 0. 6. 7. 2. 7. 5. 7. 5. 6. 6. 6. 8. 0. 7. 1. 4. 7. 6. 5. 7. 3. 3.
 7. 8. 0. 0. 5. 2. 7. 5. 1. 6. 5. 8. 6. 5. 7. 5. 5. 1. 1. 0. 6. 6. 8. 6.
 5. 7. 8. 8. 2. 1. 5. 3. 7. 0. 5. 9. 5. 5. 0. 8. 1. 4. 5. 6. 6. 2. 4. 9.
 4. 6. 1. 4.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.40588075981599914,3.9003702756446046e-07
Sequential,10,100,100,l-bfgs-b,True,3.585909272032126,194.3658932139248,200.4702152772864,"[8. 8. 5. 0. 5. 5. 0. 5. 5. 6. 6. 5. 5. 8. 0. 5. 6. 7. 6. 5. 4. 7. 0. 5.
 5. 6. 7. 6. 4. 8. 5. 8. 6. 0. 6. 8. 7. 0. 0. 8. 5. 1. 8. 0. 4. 6. 8. 5.
 0. 0. 6. 5. 2. 0. 7. 0. 5. 3. 8. 5. 0. 0. 3. 0. 6. 6. 1. 5. 7. 6. 2. 0.
 5. 0. 5. 6. 6. 4. 5. 0. 7. 6. 6. 5. 2. 6. 7. 5. 6. 5. 8. 2. 4. 0. 6. 0.
 8. 0. 5. 6.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.48841164468121695,2.1049828546892968e-13
No Sequential,10,100,100,l-bfgs-b,True,3.585909272032126,194.3658932139248,200.4702152772864,"[8. 8. 5. 0. 5. 5. 0. 5. 5. 6. 6. 5. 5. 8. 0. 5. 6. 7. 6. 5. 4. 7. 0. 5.
 5. 6. 7. 6. 4. 8. 5. 8. 6. 0. 6. 8. 7. 0. 0. 8. 5. 1. 8. 0. 4. 6. 8. 5.
 0. 0. 6. 5. 2. 0. 7. 0. 5. 3. 8. 5. 0. 0. 3. 0. 6. 6. 1. 5. 7. 6. 2. 0.
 5. 0. 5. 6. 6. 4. 5. 0. 7. 6. 6. 5. 2. 6. 7. 5. 6. 5. 8. 2. 4. 0. 6. 0.
 8. 0. 5. 6.]","[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287 0.72724014
 0.67940052 0.4738457  0.44829582 0.01910695]",0.48841164468121695,2.1049828546892968e-13
