"q","Mean","SD","R","Min","Q1","Median","Q3","Max","SE","Z2_stat","p_value_Z2","CI_lower_Z","CI_upper_Z"
10,2.20866973132771e-07,2.30911431924063e-06,1000,-6.73741948367624e-06,-1.3471973565213e-06,1.34145873793699e-07,1.73635379758819e-06,7.62680085263071e-06,7.30206062650957e-08,-27389525.7986791,0,1.58956655617102e-08,4.25838280703833e-07
11,0.387424174456899,0.052322276833159,1000,0.107660147291414,0.357864359779212,0.393415599680893,0.425899428100726,0.474768259012867,0.00165457567158644,-974.615941256363,0,0.382779724674476,0.392068624239323
12,0.723042577130555,0.0865497889794828,1000,0.332116858489493,0.676045745391043,0.736595099268878,0.781422104293982,0.909986195392011,0.00273694464182106,-466.56311689951,0,0.715359881098875,0.730725273162234
15,1.46015122002236,0.208289225076679,1000,0.540328367642788,1.32726055498308,1.47416271421531,1.61347277860956,1.90728832332289,0.00658668363313765,-81.9606360417335,0,1.44166217664275,1.47864026340198
20,1.94596865843248,0.354515842262807,1000,0.623036880293672,1.72718339025705,1.93770517070341,2.16179486184669,2.9642786775098,0.0112107752816345,-4.81959010060907,1.4385347475443e-06,1.91449963364762,1.97743768321734
50,2.02111573578752,0.41997881519309,999,0.511943060932906,1.72575862112495,2.00797770660265,2.28486273673995,3.60040434718413,0.0132875416829061,1.58913787752661,0.112029267925482,1.98381715758533,2.05841431398971
100,2.01651708271048,0.410897687055311,1000,0.788091967030168,1.7313363319035,1.99228945105986,2.28100140651461,3.58590927203213,0.0129937257638987,1.27115832753435,0.203672328418266,1.98004325571461,2.05299090970634
