"q","Mean","SD","R","Min","Q1","Median","Q3","Max","SE","Z2_stat","p_value_Z2","CI_lower_Z","CI_upper_Z"
10,2.03543843184694,0.483862116483961,1000,0.675215128536369,1.67844728367953,2.01564729273534,2.35218733657129,3.8225426074101,0.0153010636155902,2.31607636810499,0.0205540993528914,1.9924878295864,2.07838903410748
11,2.05941483491007,0.469758488390286,1000,0.728031965483099,1.73640020034521,2.02435490554572,2.36212785934358,3.62011063335627,0.0148550677351107,3.99963406222938,6.34405024531048e-05,2.01771615814658,2.10111351167356
12,2.02591108837027,0.455585709578793,1000,0.71753124381643,1.72933689522258,2.01464771829209,2.29700949964419,3.55343264559328,0.0144068851169298,1.79852120426902,0.0720944515026141,1.98547047535039,2.06635170139014
15,2.04181680492962,0.430400254784355,1000,0.695848902397843,1.74612446778618,2.01960941439859,2.31614756205312,3.50414928331014,0.0136104511063534,3.07240403737225,0.00212342095547546,2.00361180907169,2.08002180078754
20,2.02725888177078,0.410706636441907,1000,0.623036880293672,1.76581821685316,2.02186262860616,2.25385328930253,3.59249657314218,0.0129876842130314,2.09882541981024,0.0358322931587782,1.99080201361221,2.06371574992934
50,2.02111573578752,0.41997881519309,999,0.511943060932906,1.72575862112495,2.00797770660265,2.28486273673995,3.60040434718413,0.0132875416829061,1.58913787752661,0.112029267925482,1.98381715758533,2.05841431398971
100,2.01651708271048,0.410897687055311,1000,0.788091967030168,1.7313363319035,1.99228945105986,2.28100140651461,3.58590927203213,0.0129937257638987,1.27115832753435,0.203672328418266,1.98004325571461,2.05299090970634
