model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1,std_error_beta1,p_value_beta1
Sequential,50,2,100,l-bfgs-b,True,2.761386631697478,324.7868691010084,324.9083612369877,"[36. 12. 27. 28. 39.  4. 19.  2. 46. 43. 44. 28. 31.  0. 25. 44. 25. 42.
 26. 42. 30.  6. 10. 47. 33. 18. 35. 10.  8.  9. 31.  1. 13. 41. 33. 20.
 34.  6. 45. 20. 19. 49. 15.  1. 26.  4. 43.  3. 27.  0. 12. 38. 15. 34.
 45.  8. 29. 35. 36. 21. 46. 48. 24. 13. 47. 40. 30.  5. 24. 49. 22. 18.
 17. 23. 17. 39.  5.  9. 38. 37. 21. 11. 14.  7. 22. 32. 23. 48. 11. 16.
  2. 16. 41. 14.  7. 37. 32.  3. 40. 29.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198]",1.5465735623593153,0.0741823956874259
No Sequential,50,2,100,l-bfgs-b,True,4.622894868656913e-05,391.20230054333143,392.1667296004145,"[36. 12. 27. 28. 39.  4. 19.  2. 46. 43. 44. 28. 31.  0. 25. 44. 25. 42.
 26. 42. 30.  6. 10. 47. 33. 18. 35. 10.  8.  9. 31.  1. 13. 41. 33. 20.
 34.  6. 45. 20. 19. 49. 15.  1. 26.  4. 43.  3. 27.  0. 12. 38. 15. 34.
 45.  8. 29. 35. 36. 21. 46. 48. 24. 13. 47. 40. 30.  5. 24. 49. 22. 18.
 17. 23. 17. 39.  5.  9. 38. 37. 21. 11. 14.  7. 22. 32. 23. 48. 11. 16.
  2. 16. 41. 14.  7. 37. 32.  3. 40. 29.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198]",1.437863929903605,0.9999743471105675
Sequential,50,2,100,l-bfgs-b,True,2.787383198371092,324.2129597075727,324.35817594841626,"[32. 49. 14. 11. 19. 45. 37. 37. 33. 23.  0. 29. 33. 24. 18. 25. 47. 21.
 39. 45. 13. 12. 48. 14.  5.  9. 16. 15. 38. 21. 41. 32. 23. 29. 44. 47.
 39.  7. 36. 17. 27.  4. 24. 10. 11. 35. 38. 36. 46. 17. 10.  2.  6.  1.
 42. 26. 48.  7. 26. 20. 25. 40. 44. 18.  0. 12. 20.  9. 28. 19.  4.  6.
 46. 15. 22. 35. 28. 30. 43. 22.  8. 40. 43. 16.  5. 41. 49. 31.  8.  1.
 30. 13. 34. 42. 34. 27. 31.  3.  2.  3.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198]",1.463348933848056,0.056806416097802126
No Sequential,50,2,100,l-bfgs-b,True,3.35007193479819e-05,391.2023005430859,392.1667296004146,"[32. 49. 14. 11. 19. 45. 37. 37. 33. 23.  0. 29. 33. 24. 18. 25. 47. 21.
 39. 45. 13. 12. 48. 14.  5.  9. 16. 15. 38. 21. 41. 32. 23. 29. 44. 47.
 39.  7. 36. 17. 27.  4. 24. 10. 11. 35. 38. 36. 46. 17. 10.  2.  6.  1.
 42. 26. 48.  7. 26. 20. 25. 40. 44. 18.  0. 12. 20.  9. 28. 19.  4.  6.
 46. 15. 22. 35. 28. 30. 43. 22.  8. 40. 43. 16.  5. 41. 49. 31.  8.  1.
 30. 13. 34. 42. 34. 27. 31.  3.  2.  3.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198]",1.4378639153427142,0.9999814101275817
Sequential,50,2,100,l-bfgs-b,True,1.6343519164424156,321.8610498574399,321.88572541308287,"[12. 35.  1. 14. 25.  1. 23.  9. 16. 38. 46. 17. 25. 10. 38. 30. 42.  5.
 27. 18. 27. 49.  2.  4. 46. 26. 15. 32.  6. 19. 33. 12.  6. 22. 33.  3.
 32. 24. 43. 24. 15. 35. 21. 49. 13. 11.  2. 17.  9. 16. 21. 43.  3. 48.
  7. 36. 31. 48. 31. 45. 29. 30.  4. 19. 40. 22. 18. 11. 44.  8. 40.  5.
 47. 39. 47. 42. 26.  0. 14. 39. 13.  8. 20.  7. 36. 41.  0. 23. 37. 45.
 34. 29. 34. 44. 37. 41. 20. 10. 28. 28.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198]",1.6449677873776336,0.32044372256646625
No Sequential,50,2,100,l-bfgs-b,True,4.7253817750899686e-05,391.2023005433548,392.16672960041456,"[12. 35.  1. 14. 25.  1. 23.  9. 16. 38. 46. 17. 25. 10. 38. 30. 42.  5.
 27. 18. 27. 49.  2.  4. 46. 26. 15. 32.  6. 19. 33. 12.  6. 22. 33.  3.
 32. 24. 43. 24. 15. 35. 21. 49. 13. 11.  2. 17.  9. 16. 21. 43.  3. 48.
  7. 36. 31. 48. 31. 45. 29. 30.  4. 19. 40. 22. 18. 11. 44.  8. 40.  5.
 47. 39. 47. 42. 26.  0. 14. 39. 13.  8. 20.  7. 36. 41.  0. 23. 37. 45.
 34. 29. 34. 44. 37. 41. 20. 10. 28. 28.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198]",1.4378639310959562,0.9999737784008624
Sequential,50,2,100,l-bfgs-b,True,1.7015631627457013,317.028588661185,317.0509110050733,"[42. 28. 28. 44. 10.  3. 48. 12.  8.  0. 12. 29. 17. 45. 11. 39. 45. 18.
 14. 19. 18. 25. 15. 46. 22. 33.  1.  7.  6. 33. 25. 46. 29.  1. 11. 26.
  8. 19. 49. 16. 38.  7. 10. 14. 16. 31. 40. 26. 37. 24. 22.  3.  0. 48.
 15.  6. 24. 36. 34. 21. 41. 34. 20. 32. 42. 21. 31. 37. 30. 36. 39. 32.
 30. 40. 13. 35. 23.  9. 27. 35.  4.  9. 27. 17. 44. 13. 47. 23. 38.  4.
  2.  2. 20. 47. 41. 49.  5.  5. 43. 43.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198]",1.412248776523301,0.22825705136942087
No Sequential,50,2,100,l-bfgs-b,True,-5.6233951872229626e-05,391.20230054357927,392.16672960041456,"[42. 28. 28. 44. 10.  3. 48. 12.  8.  0. 12. 29. 17. 45. 11. 39. 45. 18.
 14. 19. 18. 25. 15. 46. 22. 33.  1.  7.  6. 33. 25. 46. 29.  1. 11. 26.
  8. 19. 49. 16. 38.  7. 10. 14. 16. 31. 40. 26. 37. 24. 22.  3.  0. 48.
 15.  6. 24. 36. 34. 21. 41. 34. 20. 32. 42. 21. 31. 37. 30. 36. 39. 32.
 30. 40. 13. 35. 23.  9. 27. 35.  4.  9. 27. 17. 44. 13. 47. 23. 38.  4.
  2.  2. 20. 47. 41. 49.  5.  5. 43. 43.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198]",1.4378638125831786,0.9999687952352736
Sequential,50,2,100,l-bfgs-b,True,0.528955080046731,325.6383746185126,326.094186801851,"[41. 17. 30. 23. 48. 44. 37.  7. 46. 10. 48. 41. 17. 35.  5.  9. 25.  5.
 21. 15. 38. 37.  4.  2. 42. 19. 44. 12. 35. 11. 27. 15. 22. 49. 33. 39.
 11.  4. 22. 12.  7.  3. 33.  9. 10.  1. 13. 26.  0.  1. 28. 43. 25. 14.
 20. 32. 27.  2. 31. 38. 49. 13. 16.  3. 45.  6. 28. 21. 40. 19. 43. 34.
 40. 23. 46. 20. 29.  0. 18. 32.  8. 36. 14. 34. 36. 26. 29.  8.  6. 42.
 24. 30. 39. 47. 18. 16. 31. 24. 45. 47.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198]",1.540458566956217,0.7313163061971588
No Sequential,50,2,100,l-bfgs-b,True,3.024937824042291e-06,391.20230054281706,392.16672960041467,"[41. 17. 30. 23. 48. 44. 37.  7. 46. 10. 48. 41. 17. 35.  5.  9. 25.  5.
 21. 15. 38. 37.  4.  2. 42. 19. 44. 12. 35. 11. 27. 15. 22. 49. 33. 39.
 11.  4. 22. 12.  7.  3. 33.  9. 10.  1. 13. 26.  0.  1. 28. 43. 25. 14.
 20. 32. 27.  2. 31. 38. 49. 13. 16.  3. 45.  6. 28. 21. 40. 19. 43. 34.
 40. 23. 46. 20. 29.  0. 18. 32.  8. 36. 14. 34. 36. 26. 29.  8.  6. 42.
 24. 30. 39. 47. 18. 16. 31. 24. 45. 47.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198]",1.437863880465949,0.9999983214327726
