"q","Mean","SD","R","Min","Q1","Median","Q3","Max","SE","Z2_stat","p_value_Z2","CI_lower_Z","CI_upper_Z"
1,1.98389659234969,1.55303609432593,999,-2.95910733301873,0.82218952328428,1.98097699218424,3.03780452599378,7.07732176402239,0.0491358875540562,-0.327732100750126,0.743114229795999,1.84597049674791,2.12182268795147
2,1.92111786495831,1.49007534526779,999,-2.69772132690673,0.8924844883779,1.90985765734019,2.97204705456508,5.98120870252775,0.0471438976078195,-1.67322048121462,0.0942838998240598,1.78878335240182,2.0534523775148
3,1.96730214947048,1.51344095842406,997,-2.85320805187582,1.00340365059438,1.87753031885878,2.917490527141,6.65356403320525,0.0479311560657672,-0.682183640316326,0.495122837954098,1.83275777583812,2.10184652310285
5,1.95492566003813,1.52093064911222,998,-2.85066574152458,0.860580851967323,1.95489396012988,2.98295772090303,8.47296521164634,0.0481442184581993,-0.936235780855173,0.349151804439726,1.81978321307544,2.09006810700081
20,1.98106326131584,1.50837135389468,997,-3.07661685426867,0.978915562148718,1.93838465973227,2.99307564361189,6.29048969415138,0.0477706000793994,-0.396409897566362,0.691802665685356,1.84696957375892,2.11515694887276
50,2.06069135328182,1.59076186309028,997,-3.00452777291932,0.984150346617517,2.0225247301618,3.10831511552643,6.73370442645646,0.0503799336861126,1.20467314744702,0.228329506221896,1.91927317817798,2.20210952838566
100,2.01491788336397,1.49821696746503,999,-2.11981125781239,0.95091857771879,1.9698401040427,3.06261234956068,6.96718700372344,0.0474014871347165,0.314713403855389,0.752979266229711,1.88186030830711,2.14797545842084
