model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1,std_error_beta1,p_value_beta1
Sequential,100,5,100,l-bfgs-b,True,2.7851803074119417,458.38193093549165,458.5190619505597,"[22. 62. 33. 25. 33. 71. 67.  4. 60. 53. 12. 44. 78. 24.  3. 75. 79. 70.
 83. 19.  8. 36. 49.  8. 16. 14. 14.  1. 64. 70. 72. 86. 95. 33. 59. 68.
 37. 73. 46.  5. 65. 21. 39. 37. 41. 83. 11. 55. 78.  3. 74. 56. 88. 39.
 98. 33.  5. 78. 42. 63. 33. 16. 66. 80. 76. 97. 32. 42. 81. 88.  5. 59.
 17. 51.  7. 34. 19. 44. 67. 70. 46.  7. 78. 62. 27. 84. 55.  2. 46. 37.
 97. 59. 70. 66. 55. 61. 73. 84. 79. 28.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.5036565690649748,0.06398683665285687
No Sequential,100,5,100,l-bfgs-b,True,2.694735807425152,458.87932038748704,458.98701727380524,"[22. 62. 33. 25. 33. 71. 67.  4. 60. 53. 12. 44. 78. 24.  3. 75. 79. 70.
 83. 19.  8. 36. 49.  8. 16. 14. 14.  1. 64. 70. 72. 86. 95. 33. 59. 68.
 37. 73. 46.  5. 65. 21. 39. 37. 41. 83. 11. 55. 78.  3. 74. 56. 88. 39.
 98. 33.  5. 78. 42. 63. 33. 16. 66. 80. 76. 97. 32. 42. 81. 88.  5. 59.
 17. 51.  7. 34. 19. 44. 67. 70. 46.  7. 78. 62. 27. 84. 55.  2. 46. 37.
 97. 59. 70. 66. 55. 61. 73. 84. 79. 28.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.5004856023813298,0.07250896862140732
Sequential,100,5,100,l-bfgs-b,True,1.7114092317795817,459.8399210978177,459.8587213431746,"[34. 68. 37. 12. 72. 88. 46. 67. 91. 91. 83. 19. 62. 63. 12. 26. 86. 67.
 70. 57.  6. 72. 71.  6. 71. 45. 41. 20. 50. 28. 89. 68. 44. 43. 26. 80.
 97. 47. 22.  0. 89. 83. 16. 16. 20. 95. 55. 42. 38. 45. 78. 94.  6.  9.
 30. 64.  7. 47. 91. 29. 32. 58. 29. 51. 28. 40. 77. 93. 45. 67. 66. 80.
 13. 19. 77. 42. 17. 47. 19. 78. 83.  5. 16. 36. 17. 26. 36. 78.  8. 91.
 51. 82. 25. 26. 51.  0. 72. 24. 91. 50.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.4872504429824795,0.2498473345656116
No Sequential,100,5,100,l-bfgs-b,True,1.7096428014654934,459.8513683281351,459.87040814952286,"[34. 68. 37. 12. 72. 88. 46. 67. 91. 91. 83. 19. 62. 63. 12. 26. 86. 67.
 70. 57.  6. 72. 71.  6. 71. 45. 41. 20. 50. 28. 89. 68. 44. 43. 26. 80.
 97. 47. 22.  0. 89. 83. 16. 16. 20. 95. 55. 42. 38. 45. 78. 94.  6.  9.
 30. 64.  7. 47. 91. 29. 32. 58. 29. 51. 28. 40. 77. 93. 45. 67. 66. 80.
 13. 19. 77. 42. 17. 47. 19. 78. 83.  5. 16. 36. 17. 26. 36. 78.  8. 91.
 51. 82. 25. 26. 51.  0. 72. 24. 91. 50.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.4872170960375877,0.2503258291635637
Sequential,100,5,100,l-bfgs-b,True,2.2898159058110443,459.09579557134,459.1146749632804,"[ 8.  8. 94. 77. 26. 25. 39. 42. 93. 82. 83. 83.  5. 95. 25. 58. 83. 73.
 46. 21. 89.  5. 68. 77.  8. 10. 44. 82. 45. 84. 85.  6. 94. 70. 99. 75.
 21. 26. 74. 91. 14. 12. 67. 21. 15. 29. 22. 39. 97. 31. 78. 89. 63. 78.
 44. 48. 10.  8. 92. 91. 11. 42. 84. 44. 28. 83. 88. 95. 41. 80. 12.  5.
 80.  5. 27. 28.  8. 93. 67. 22. 29. 82. 39. 31. 54. 31. 76. 67. 60. 41.
  9. 35. 45. 55. 31. 27. 25. 95. 87. 81.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.49316817798545,0.1251456983587793
No Sequential,100,5,100,l-bfgs-b,True,2.303024558834613,459.31583158878067,459.3364153126867,"[ 8.  8. 94. 77. 26. 25. 39. 42. 93. 82. 83. 83.  5. 95. 25. 58. 83. 73.
 46. 21. 89.  5. 68. 77.  8. 10. 44. 82. 45. 84. 85.  6. 94. 70. 99. 75.
 21. 26. 74. 91. 14. 12. 67. 21. 15. 29. 22. 39. 97. 31. 78. 89. 63. 78.
 44. 48. 10.  8. 92. 91. 11. 42. 84. 44. 28. 83. 88. 95. 41. 80. 12.  5.
 80.  5. 27. 28.  8. 93. 67. 22. 29. 82. 39. 31. 54. 31. 76. 67. 60. 41.
  9. 35. 45. 55. 31. 27. 25. 95. 87. 81.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.494739206798675,0.12337680772085524
Sequential,100,5,100,l-bfgs-b,True,3.2926156815350707,458.08967024926807,458.459362864796,"[38. 30. 36. 99. 28. 63. 80. 36. 91. 40. 58. 54. 46.  0.  0. 47. 94. 94.
  0. 55. 26. 12. 14. 35. 47. 94. 88. 73. 66. 29. 25. 11. 11. 10. 86. 41.
 70. 96. 21.  7. 53. 46. 73. 17. 40. 34. 49. 12. 40. 55. 65. 24. 57. 96.
 66.  8. 41.  7. 79. 12. 96. 97. 65. 93. 23. 63. 51. 95. 74. 21. 51. 52.
 59. 57. 71. 62. 52. 69. 96. 86. 30.  7. 74. 36. 40. 20. 33. 21. 12. 76.
 92. 43. 16.  9. 95. 93. 97. 75. 33. 21.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.5104501235339107,0.029265588795538422
No Sequential,100,5,100,l-bfgs-b,True,3.2926156815350707,458.08967024926807,458.459362864796,"[38. 30. 36. 99. 28. 63. 80. 36. 91. 40. 58. 54. 46.  0.  0. 47. 94. 94.
  0. 55. 26. 12. 14. 35. 47. 94. 88. 73. 66. 29. 25. 11. 11. 10. 86. 41.
 70. 96. 21.  7. 53. 46. 73. 17. 40. 34. 49. 12. 40. 55. 65. 24. 57. 96.
 66.  8. 41.  7. 79. 12. 96. 97. 65. 93. 23. 63. 51. 95. 74. 21. 51. 52.
 59. 57. 71. 62. 52. 69. 96. 86. 30.  7. 74. 36. 40. 20. 33. 21. 12. 76.
 92. 43. 16.  9. 95. 93. 97. 75. 33. 21.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.5104501235339107,0.029265588795538422
Sequential,100,5,100,l-bfgs-b,True,3.246688007821115,457.72788673054055,458.0729122372925,"[ 8. 55. 55.  6. 94. 23. 28. 91. 77. 30. 33. 37. 32. 70. 71. 43. 93. 50.
 83. 30. 31. 10.  0. 68. 62. 97.  7. 25.  0. 90. 40. 23. 80. 42. 30. 58.
 88. 92. 37. 52. 95. 59. 30. 95. 29. 17. 21. 79. 23. 32. 85. 69. 31. 87.
 55. 36. 69. 30. 52. 34. 62. 25. 67. 15. 21. 64. 31. 55. 59. 74. 24. 22.
 32. 24. 57. 31. 44. 20. 58. 42. 77.  8. 56. 75. 44. 75. 97. 28. 81. 76.
 64. 43. 91. 15. 70. 22. 82. 58. 24. 40.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.5074194018425706,0.03125543813748788
No Sequential,100,5,100,l-bfgs-b,True,3.1985673939115538,458.2235009043015,458.54183087268194,"[ 8. 55. 55.  6. 94. 23. 28. 91. 77. 30. 33. 37. 32. 70. 71. 43. 93. 50.
 83. 30. 31. 10.  0. 68. 62. 97.  7. 25.  0. 90. 40. 23. 80. 42. 30. 58.
 88. 92. 37. 52. 95. 59. 30. 95. 29. 17. 21. 79. 23. 32. 85. 69. 31. 87.
 55. 36. 69. 30. 52. 34. 62. 25. 67. 15. 21. 64. 31. 55. 59. 74. 24. 22.
 32. 24. 57. 31. 44. 20. 58. 42. 77.  8. 56. 75. 44. 75. 97. 28. 81. 76.
 64. 43. 91. 15. 70. 22. 82. 58. 24. 40.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.508787264416202,0.03400948888883826
