model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1,std_error_beta1,p_value_beta1
Sequential,100,3,100,l-bfgs-b,True,1.6411774649186055,457.53181027864173,457.5612558276573,"[87. 29. 95. 61. 31. 47. 31. 18. 10. 17. 89. 34. 50. 94. 58. 15. 25. 91.
 71.  8. 30.  9. 33. 72. 69. 17. 79. 50. 19. 90. 70. 44. 42. 30.  7. 19.
 43. 57. 83. 95. 69. 90. 19. 96. 52. 21. 13. 27. 92. 53. 14. 34. 69. 77.
 20. 65. 15.  5. 78. 88. 17. 85. 83. 35. 10. 29. 30. 16. 97. 38. 16. 73.
 96. 32. 80. 66. 15. 48. 41.  9. 42. 76. 52. 44. 54. 25. 83. 29.  3. 11.
  0. 53.  0. 95. 80. 61. 65. 43. 38. 61.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.4772451287424544,0.2665805504377816
No Sequential,100,3,100,l-bfgs-b,True,1.6744402628026822,459.87825948010357,459.9021945874838,"[87. 29. 95. 61. 31. 47. 31. 18. 10. 17. 89. 34. 50. 94. 58. 15. 25. 91.
 71.  8. 30.  9. 33. 72. 69. 17. 79. 50. 19. 90. 70. 44. 42. 30.  7. 19.
 43. 57. 83. 95. 69. 90. 19. 96. 52. 21. 13. 27. 92. 53. 14. 34. 69. 77.
 20. 65. 15.  5. 78. 88. 17. 85. 83. 35. 10. 29. 30. 16. 97. 38. 16. 73.
 96. 32. 80. 66. 15. 48. 41.  9. 42. 76. 52. 44. 54. 25. 83. 29.  3. 11.
  0. 53.  0. 95. 80. 61. 65. 43. 38. 61.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.4868156913480355,0.2600841662856124
Sequential,100,3,100,l-bfgs-b,True,0.4819760896704059,458.69693960334496,459.2291941854816,"[ 3. 17. 15. 98.  2. 44. 67.  4. 10. 97. 84. 13. 46. 28. 58. 59. 65. 85.
 34.  4. 81. 29.  3. 61. 41. 70. 37. 74. 95. 27. 93.  8. 74. 83. 20.  5.
 80. 94. 59. 32. 52. 32. 81. 27. 21. 49. 80. 61. 98. 27. 23. 39. 89. 32.
 62. 13. 74. 18. 55. 39. 35. 42. 88. 19. 89. 77. 65. 94. 12. 97. 71. 96.
 77. 38. 28. 57. 84. 93. 63. 66. 38. 50. 10. 94. 29. 78. 36.  9. 91. 46.
 81.  6. 29. 56. 22. 64. 91. 59. 41. 73.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.467266583181952,0.7425444552603027
No Sequential,100,3,100,l-bfgs-b,True,0.4814931085840902,460.4637566403352,460.98994795666937,"[ 3. 17. 15. 98.  2. 44. 67.  4. 10. 97. 84. 13. 46. 28. 58. 59. 65. 85.
 34.  4. 81. 29.  3. 61. 41. 70. 37. 74. 95. 27. 93.  8. 74. 83. 20.  5.
 80. 94. 59. 32. 52. 32. 81. 27. 21. 49. 80. 61. 98. 27. 23. 39. 89. 32.
 62. 13. 74. 18. 55. 39. 35. 42. 88. 19. 89. 77. 65. 94. 12. 97. 71. 96.
 77. 38. 28. 57. 84. 93. 63. 66. 38. 50. 10. 94. 29. 78. 36.  9. 91. 46.
 81.  6. 29. 56. 22. 64. 91. 59. 41. 73.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.4761885603934666,0.7442933363162862
Sequential,100,3,100,l-bfgs-b,True,1.9724159575231903,458.22128966743014,458.2214603178786,"[15. 53. 83. 11. 16. 60. 30. 68. 55. 35. 29. 43. 12. 58. 54. 35. 97. 79.
 45. 71. 84. 55. 28. 56. 10. 63. 47. 63. 86. 43. 82. 99. 91. 91. 87. 98.
 76. 41. 89. 59. 19. 75. 12. 25. 19.  5. 69. 21. 98. 59. 61. 44. 78. 58.
 87. 31. 14. 76. 48. 40. 56. 11. 91. 74. 19. 79.  2. 17. 69. 95. 65.  7.
 78. 18. 12. 25. 97.  6.  6. 86. 64. 20. 73. 82. 88. 63. 88.  0. 85. 35.
 62. 84. 39. 59. 11. 55. 41. 98. 39. 37.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.4933535644252534,0.1865692725345658
No Sequential,100,3,100,l-bfgs-b,True,1.8503673005072123,459.73815959729956,459.7432038913132,"[15. 53. 83. 11. 16. 60. 30. 68. 55. 35. 29. 43. 12. 58. 54. 35. 97. 79.
 45. 71. 84. 55. 28. 56. 10. 63. 47. 63. 86. 43. 82. 99. 91. 91. 87. 98.
 76. 41. 89. 59. 19. 75. 12. 25. 19.  5. 69. 21. 98. 59. 61. 44. 78. 58.
 87. 31. 14. 76. 48. 40. 56. 11. 91. 74. 19. 79.  2. 17. 69. 95. 65.  7.
 78. 18. 12. 25. 97.  6.  6. 86. 64. 20. 73. 82. 88. 63. 88.  0. 85. 35.
 62. 84. 39. 59. 11. 55. 41. 98. 39. 37.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.488871946087332,0.2139422243472624
Sequential,100,3,100,l-bfgs-b,True,1.3442264793056438,458.33715142665034,458.43465731009616,"[69. 32. 19. 31. 58. 97. 30. 52. 25.  5. 87. 58. 82. 87. 34. 50. 19. 47.
 74. 34. 30.  0. 98. 60. 38. 49. 16. 89.  1. 29. 65. 17. 76. 84. 49. 60.
 61. 86. 91. 39. 52. 73.  6. 67. 56. 55. 47. 21. 21. 91. 28. 35. 18. 38.
 83. 71. 46. 23. 94. 52. 17.  5.  6. 19. 17. 51. 43. 77. 89.  0. 50. 75.
  4. 29. 13. 18. 82. 94. 81.  5. 56. 92. 87. 16. 30. 12. 27. 40. 13. 26.
 32. 44. 37. 29. 71. 23. 18. 81. 54. 16.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.4829622895624461,0.3646993908198639
No Sequential,100,3,100,l-bfgs-b,True,1.207679328445496,460.1835219053415,460.32594548080533,"[69. 32. 19. 31. 58. 97. 30. 52. 25.  5. 87. 58. 82. 87. 34. 50. 19. 47.
 74. 34. 30.  0. 98. 60. 38. 49. 16. 89.  1. 29. 65. 17. 76. 84. 49. 60.
 61. 86. 91. 39. 52. 73.  6. 67. 56. 55. 47. 21. 21. 91. 28. 35. 18. 38.
 83. 71. 46. 23. 94. 52. 17.  5.  6. 19. 17. 51. 43. 77. 89.  0. 50. 75.
  4. 29. 13. 18. 82. 94. 81.  5. 56. 92. 87. 16. 30. 12. 27. 40. 13. 26.
 32. 44. 37. 29. 71. 23. 18. 81. 54. 16.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.4819688770597452,0.4151207110927375
Sequential,100,3,100,l-bfgs-b,True,2.159324470088423,457.0415420633819,457.0471850804422,"[81. 92. 13.  8. 21. 26.  0. 32.  0. 59. 42. 92. 84. 49. 19. 89. 49. 97.
 12. 33. 90. 46. 10. 94. 67. 46. 93. 63. 10. 60. 84. 50. 74. 26. 51. 36.
 64. 60.  1. 20. 67. 83. 85. 51. 49. 65. 23. 67. 92. 52.  5. 53. 22. 63.
 78. 21. 11. 18. 91. 91. 83. 66. 40.  6.  1. 90. 53. 11. 42. 89. 52. 78.
 95. 24. 35. 60. 50. 61. 47. 38. 93. 84. 14. 29. 98. 79. 30. 93. 94. 77.
 48. 11. 36.  1. 51. 77. 90. 89. 95. 58.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.5005010385451143,0.15013098525587698
No Sequential,100,3,100,l-bfgs-b,True,2.32935637684711,459.2884322626063,459.3127566315419,"[81. 92. 13.  8. 21. 26.  0. 32.  0. 59. 42. 92. 84. 49. 19. 89. 49. 97.
 12. 33. 90. 46. 10. 94. 67. 46. 93. 63. 10. 60. 84. 50. 74. 26. 51. 36.
 64. 60.  1. 20. 67. 83. 85. 51. 49. 65. 23. 67. 92. 52.  5. 53. 22. 63.
 78. 21. 11. 18. 91. 91. 83. 66. 40.  6.  1. 90. 53. 11. 42. 89. 52. 78.
 95. 24. 35. 60. 50. 61. 47. 38. 93. 84. 14. 29. 98. 79. 30. 93. 94. 77.
 48. 11. 36.  1. 51. 77. 90. 89. 95. 58.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674 0.93814958 0.90061213
 0.99044439 0.91609216 0.9016574  0.86228783 0.80633854 0.91754357
 0.93394165 0.81449891 0.77388554 0.99022744 0.81294182 0.82054128
 0.94206348 0.94948085 0.8860093  0.84567691 0.84541274 0.82145685
 0.93506704 0.80974671 0.85943043 0.97088468 0.82232029 0.94612671
 0.93973841 0.85444635 0.80644219 0.85502453 0.76609092 0.89910817
 0.95933093 0.9731216  0.80013186 0.87559881 0.97384546 0.81398023
 0.96680809 0.75412198 0.88812424 0.88197635 0.9808376  0.81148711
 0.76600459 0.97552618 0.96850995 0.79091682 0.99993533 0.83670099
 0.82821954 0.96177601 0.97005778 0.91913966 0.76341879 0.88980344
 0.92362824 0.95604933 0.82785716 0.87630764 0.96225095 0.82337891
 0.91927989 0.8552266  0.92042818 0.805307   0.88724942 0.96221168
 0.93414173 0.87490565 0.84491625 0.9468802  0.79221733 0.89658965
 0.85780267 0.76547755 0.82236369 0.93353635 0.82216386 0.84759953
 0.90890433 0.95778721 0.82985525 0.7898062  0.92791605 0.96817716
 0.89828909 0.92367822 0.79330833 0.88293315]",1.4951060464956871,0.11923623584812293
