model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1
Sequential,10,20,100,l-bfgs-b,True,2.219175816875953,229.1636468435143,229.17432103908638,"[6. 3. 5. 6. 0. 1. 3. 8. 8. 0. 6. 4. 0. 3. 6. 2. 2. 5. 8. 0. 0. 7. 1. 3.
 2. 0. 6. 0. 0. 3. 3. 7. 3. 7. 4. 1. 2. 7. 4. 4. 6. 5. 9. 0. 3. 8. 1. 5.
 9. 5. 6. 8. 9. 5. 0. 2. 1. 8. 9. 2. 7. 0. 5. 7. 7. 6. 3. 8. 1. 1. 8. 8.
 2. 5. 4. 6. 3. 0. 6. 8. 3. 1. 5. 6. 8. 1. 3. 0. 8. 9. 9. 2. 8. 4. 4. 9.
 4. 5. 0. 6.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,2.219175816875953,229.1636468435143,229.17432103908638,"[6. 3. 5. 6. 0. 1. 3. 8. 8. 0. 6. 4. 0. 3. 6. 2. 2. 5. 8. 0. 0. 7. 1. 3.
 2. 0. 6. 0. 0. 3. 3. 7. 3. 7. 4. 1. 2. 7. 4. 4. 6. 5. 9. 0. 3. 8. 1. 5.
 9. 5. 6. 8. 9. 5. 0. 2. 1. 8. 9. 2. 7. 0. 5. 7. 7. 6. 3. 8. 1. 1. 8. 8.
 2. 5. 4. 6. 3. 0. 6. 8. 3. 1. 5. 6. 8. 1. 3. 0. 8. 9. 9. 2. 8. 4. 4. 9.
 4. 5. 0. 6.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,-0.8936783910039114,230.08335337692063,231.9314343131202,"[4. 1. 1. 1. 9. 9. 2. 2. 3. 8. 2. 5. 6. 9. 2. 8. 8. 5. 6. 7. 8. 1. 8. 0.
 0. 6. 3. 9. 8. 3. 6. 7. 1. 2. 6. 6. 7. 4. 2. 8. 2. 4. 5. 3. 3. 6. 7. 0.
 8. 5. 9. 1. 8. 8. 5. 7. 4. 2. 1. 5. 2. 2. 6. 5. 1. 6. 5. 6. 9. 2. 3. 5.
 5. 6. 9. 9. 3. 2. 5. 4. 1. 9. 3. 0. 9. 9. 0. 8. 8. 3. 0. 4. 1. 4. 3. 4.
 9. 6. 6. 9.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,-0.8936783910039114,230.08335337692063,231.9314343131202,"[4. 1. 1. 1. 9. 9. 2. 2. 3. 8. 2. 5. 6. 9. 2. 8. 8. 5. 6. 7. 8. 1. 8. 0.
 0. 6. 3. 9. 8. 3. 6. 7. 1. 2. 6. 6. 7. 4. 2. 8. 2. 4. 5. 3. 3. 6. 7. 0.
 8. 5. 9. 1. 8. 8. 5. 7. 4. 2. 1. 5. 2. 2. 6. 5. 1. 6. 5. 6. 9. 2. 3. 5.
 5. 6. 9. 9. 3. 2. 5. 4. 1. 9. 3. 0. 9. 9. 0. 8. 8. 3. 0. 4. 1. 4. 3. 4.
 9. 6. 6. 9.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,-0.7352411457197656,230.1397849983413,231.79287460695159,"[4. 9. 4. 5. 1. 0. 9. 9. 6. 1. 7. 9. 4. 8. 6. 0. 8. 7. 1. 8. 1. 4. 4. 7.
 8. 9. 6. 7. 5. 6. 0. 9. 9. 4. 2. 2. 7. 9. 1. 2. 1. 9. 1. 0. 2. 6. 5. 4.
 8. 4. 8. 1. 3. 7. 6. 0. 8. 5. 5. 9. 9. 3. 7. 3. 5. 8. 5. 8. 3. 3. 2. 2.
 2. 2. 5. 7. 7. 6. 5. 5. 9. 3. 5. 3. 1. 7. 9. 6. 3. 0. 0. 0. 9. 1. 9. 2.
 1. 0. 1. 6.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,-0.7352411457197656,230.1397849983413,231.79287460695159,"[4. 9. 4. 5. 1. 0. 9. 9. 6. 1. 7. 9. 4. 8. 6. 0. 8. 7. 1. 8. 1. 4. 4. 7.
 8. 9. 6. 7. 5. 6. 0. 9. 9. 4. 2. 2. 7. 9. 1. 2. 1. 9. 1. 0. 2. 6. 5. 4.
 8. 4. 8. 1. 3. 7. 6. 0. 8. 5. 5. 9. 9. 3. 7. 3. 5. 8. 5. 8. 3. 3. 2. 2.
 2. 2. 5. 7. 7. 6. 5. 5. 9. 3. 5. 3. 1. 7. 9. 6. 3. 0. 0. 0. 9. 1. 9. 2.
 1. 0. 1. 6.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,-1.506998780343018,229.76361384084498,232.46428937291915,"[1. 5. 7. 1. 5. 0. 3. 6. 4. 9. 8. 3. 8. 6. 9. 1. 3. 7. 1. 9. 2. 1. 1. 1.
 7. 1. 4. 0. 7. 9. 4. 4. 8. 3. 8. 8. 7. 8. 7. 6. 9. 8. 8. 2. 1. 8. 4. 9.
 7. 9. 8. 7. 4. 4. 3. 2. 1. 8. 9. 9. 4. 0. 8. 6. 8. 3. 4. 3. 7. 1. 2. 3.
 0. 5. 1. 4. 7. 7. 0. 0. 2. 0. 5. 3. 5. 6. 7. 4. 8. 4. 3. 1. 4. 5. 2. 4.
 0. 4. 5. 0.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,-1.506998780343018,229.76361384084498,232.46428937291915,"[1. 5. 7. 1. 5. 0. 3. 6. 4. 9. 8. 3. 8. 6. 9. 1. 3. 7. 1. 9. 2. 1. 1. 1.
 7. 1. 4. 0. 7. 9. 4. 4. 8. 3. 8. 8. 7. 8. 7. 6. 9. 8. 8. 2. 1. 8. 4. 9.
 7. 9. 8. 7. 4. 4. 3. 2. 1. 8. 9. 9. 4. 0. 8. 6. 8. 3. 4. 3. 7. 1. 2. 3.
 0. 5. 1. 4. 7. 7. 0. 0. 2. 0. 5. 3. 5. 6. 7. 4. 8. 4. 3. 1. 4. 5. 2. 4.
 0. 4. 5. 0.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,-0.5578712658336152,230.19004307993984,231.63742152582753,"[0. 6. 1. 8. 6. 5. 1. 4. 3. 1. 9. 9. 1. 9. 7. 7. 9. 4. 2. 2. 8. 8. 2. 4.
 6. 1. 0. 4. 9. 7. 9. 1. 3. 6. 0. 9. 3. 1. 8. 0. 6. 6. 4. 3. 5. 3. 4. 4.
 4. 1. 3. 4. 6. 0. 5. 0. 6. 9. 4. 9. 6. 9. 9. 0. 3. 1. 2. 7. 8. 7. 7. 0.
 9. 1. 9. 3. 7. 3. 7. 6. 5. 6. 7. 9. 6. 1. 3. 0. 5. 1. 8. 1. 5. 7. 6. 6.
 2. 7. 0. 4.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,-0.5578712658336152,230.19004307993984,231.63742152582753,"[0. 6. 1. 8. 6. 5. 1. 4. 3. 1. 9. 9. 1. 9. 7. 7. 9. 4. 2. 2. 8. 8. 2. 4.
 6. 1. 0. 4. 9. 7. 9. 1. 3. 6. 0. 9. 3. 1. 8. 0. 6. 6. 4. 3. 5. 3. 4. 4.
 4. 1. 3. 4. 6. 0. 5. 0. 6. 9. 4. 9. 6. 9. 9. 0. 3. 1. 2. 7. 8. 7. 7. 0.
 9. 1. 9. 3. 7. 3. 7. 6. 5. 6. 7. 9. 6. 1. 3. 0. 5. 1. 8. 1. 5. 7. 6. 6.
 2. 7. 0. 4.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,1.706795768360441,229.61084261847395,229.6299657777334,"[1. 3. 6. 9. 2. 6. 5. 2. 0. 9. 1. 6. 8. 0. 3. 1. 9. 7. 2. 3. 1. 4. 4. 9.
 5. 4. 6. 9. 5. 1. 0. 5. 5. 1. 5. 5. 9. 5. 9. 6. 4. 5. 5. 3. 7. 4. 7. 7.
 7. 3. 8. 0. 5. 3. 9. 4. 7. 8. 0. 8. 8. 3. 3. 6. 5. 8. 5. 4. 8. 5. 2. 7.
 9. 7. 3. 8. 6. 5. 2. 8. 3. 7. 0. 3. 6. 0. 8. 0. 4. 6. 1. 5. 9. 6. 1. 4.
 1. 2. 4. 0.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,1.706795768360441,229.61084261847395,229.6299657777334,"[1. 3. 6. 9. 2. 6. 5. 2. 0. 9. 1. 6. 8. 0. 3. 1. 9. 7. 2. 3. 1. 4. 4. 9.
 5. 4. 6. 9. 5. 1. 0. 5. 5. 1. 5. 5. 9. 5. 9. 6. 4. 5. 5. 3. 7. 4. 7. 7.
 7. 3. 8. 0. 5. 3. 9. 4. 7. 8. 0. 8. 8. 3. 3. 6. 5. 8. 5. 4. 8. 5. 2. 7.
 9. 7. 3. 8. 6. 5. 2. 8. 3. 7. 0. 3. 6. 0. 8. 0. 4. 6. 1. 5. 9. 6. 1. 4.
 1. 2. 4. 0.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,0.4442492890163995,230.2148008719461,230.75271630970997,"[0. 4. 7. 7. 0. 3. 2. 7. 9. 3. 2. 3. 0. 8. 0. 9. 6. 3. 6. 2. 9. 5. 4. 5.
 2. 8. 5. 2. 7. 4. 3. 1. 9. 7. 3. 7. 1. 0. 0. 9. 3. 3. 0. 7. 1. 4. 7. 8.
 4. 4. 2. 9. 6. 4. 6. 5. 8. 6. 2. 1. 0. 6. 1. 8. 3. 5. 7. 7. 3. 4. 4. 2.
 5. 4. 0. 7. 4. 0. 7. 5. 5. 7. 3. 5. 2. 3. 0. 9. 7. 1. 7. 4. 8. 6. 5. 4.
 0. 3. 2. 5.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,0.4442492890163995,230.2148008719461,230.75271630970997,"[0. 4. 7. 7. 0. 3. 2. 7. 9. 3. 2. 3. 0. 8. 0. 9. 6. 3. 6. 2. 9. 5. 4. 5.
 2. 8. 5. 2. 7. 4. 3. 1. 9. 7. 3. 7. 1. 0. 0. 9. 3. 3. 0. 7. 1. 4. 7. 8.
 4. 4. 2. 9. 6. 4. 6. 5. 8. 6. 2. 1. 0. 6. 1. 8. 3. 5. 7. 7. 3. 4. 4. 2.
 5. 4. 0. 7. 4. 0. 7. 5. 5. 7. 3. 5. 2. 3. 0. 9. 7. 1. 7. 4. 8. 6. 5. 4.
 0. 3. 2. 5.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,3.0895517946472633,228.1412171223462,228.40379795594887,"[6. 4. 8. 6. 7. 8. 1. 4. 4. 5. 7. 0. 7. 7. 4. 5. 5. 6. 4. 4. 8. 5. 2. 8.
 2. 8. 7. 8. 7. 2. 0. 0. 2. 9. 1. 2. 6. 8. 6. 4. 3. 4. 3. 6. 6. 6. 8. 5.
 4. 8. 9. 1. 1. 6. 7. 2. 7. 0. 5. 7. 0. 2. 8. 4. 7. 2. 7. 7. 5. 3. 3. 7.
 4. 6. 0. 6. 5. 6. 9. 3. 6. 5. 7. 0. 7. 4. 9. 1. 2. 0. 0. 4. 0. 6. 5. 8.
 4. 5. 8. 7.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,3.0895517946472633,228.1412171223462,228.40379795594887,"[6. 4. 8. 6. 7. 8. 1. 4. 4. 5. 7. 0. 7. 7. 4. 5. 5. 6. 4. 4. 8. 5. 2. 8.
 2. 8. 7. 8. 7. 2. 0. 0. 2. 9. 1. 2. 6. 8. 6. 4. 3. 4. 3. 6. 6. 6. 8. 5.
 4. 8. 9. 1. 1. 6. 7. 2. 7. 0. 5. 7. 0. 2. 8. 4. 7. 2. 7. 7. 5. 3. 3. 7.
 4. 6. 0. 6. 5. 6. 9. 3. 6. 5. 7. 0. 7. 4. 9. 1. 2. 0. 0. 4. 0. 6. 5. 8.
 4. 5. 8. 7.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,1.4975447462325477,229.76002812726276,229.81619666563859,"[6. 8. 5. 8. 8. 2. 5. 0. 5. 4. 9. 5. 8. 0. 9. 2. 6. 5. 3. 3. 6. 7. 5. 3.
 4. 1. 6. 6. 5. 1. 2. 0. 5. 4. 5. 2. 7. 1. 4. 1. 6. 5. 7. 8. 0. 9. 6. 6.
 9. 3. 0. 7. 7. 2. 0. 5. 7. 9. 9. 2. 2. 0. 3. 4. 6. 0. 8. 0. 1. 7. 4. 3.
 9. 6. 4. 0. 5. 0. 8. 2. 2. 6. 4. 9. 4. 8. 4. 4. 4. 3. 7. 5. 4. 4. 5. 4.
 7. 7. 1. 1.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,1.4975447462325477,229.76002812726276,229.81619666563859,"[6. 8. 5. 8. 8. 2. 5. 0. 5. 4. 9. 5. 8. 0. 9. 2. 6. 5. 3. 3. 6. 7. 5. 3.
 4. 1. 6. 6. 5. 1. 2. 0. 5. 4. 5. 2. 7. 1. 4. 1. 6. 5. 7. 8. 0. 9. 6. 6.
 9. 3. 0. 7. 7. 2. 0. 5. 7. 9. 9. 2. 2. 0. 3. 4. 6. 0. 8. 0. 1. 7. 4. 3.
 9. 6. 4. 0. 5. 0. 8. 2. 2. 6. 4. 9. 4. 8. 4. 4. 4. 3. 7. 5. 4. 4. 5. 4.
 7. 7. 1. 1.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,5.87229708580743,222.79825484756057,226.01170111497547,"[0. 7. 8. 5. 4. 1. 9. 0. 0. 0. 8. 3. 0. 4. 8. 6. 8. 6. 1. 5. 5. 5. 5. 5.
 6. 1. 5. 0. 0. 5. 8. 6. 0. 0. 2. 6. 3. 8. 7. 8. 1. 2. 8. 8. 9. 8. 5. 4.
 0. 6. 3. 1. 1. 0. 7. 1. 0. 8. 4. 6. 8. 6. 7. 7. 2. 0. 7. 7. 8. 1. 7. 6.
 4. 6. 7. 9. 7. 2. 1. 6. 4. 6. 0. 0. 7. 4. 3. 4. 6. 6. 0. 7. 6. 8. 2. 5.
 7. 9. 5. 0.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,5.87229708580743,222.79825484756057,226.01170111497547,"[0. 7. 8. 5. 4. 1. 9. 0. 0. 0. 8. 3. 0. 4. 8. 6. 8. 6. 1. 5. 5. 5. 5. 5.
 6. 1. 5. 0. 0. 5. 8. 6. 0. 0. 2. 6. 3. 8. 7. 8. 1. 2. 8. 8. 9. 8. 5. 4.
 0. 6. 3. 1. 1. 0. 7. 1. 0. 8. 4. 6. 8. 6. 7. 7. 2. 0. 7. 7. 8. 1. 7. 6.
 4. 6. 7. 9. 7. 2. 1. 6. 4. 6. 0. 0. 7. 4. 3. 4. 6. 6. 0. 7. 6. 8. 2. 5.
 7. 9. 5. 0.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,2.4220970894878273,228.95464996488968,228.99420149536363,"[9. 6. 2. 6. 4. 7. 3. 6. 4. 7. 9. 6. 5. 4. 7. 9. 8. 0. 1. 8. 4. 0. 8. 0.
 8. 3. 5. 3. 0. 2. 6. 2. 6. 5. 4. 9. 3. 3. 6. 3. 5. 6. 1. 5. 6. 7. 6. 2.
 7. 3. 9. 2. 6. 3. 7. 2. 6. 1. 2. 6. 7. 7. 9. 9. 4. 5. 1. 6. 0. 1. 5. 2.
 6. 6. 0. 5. 0. 9. 1. 7. 2. 5. 6. 5. 9. 5. 8. 0. 8. 8. 3. 3. 2. 8. 5. 8.
 7. 7. 7. 1.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,2.4220970894878273,228.95464996488968,228.99420149536363,"[9. 6. 2. 6. 4. 7. 3. 6. 4. 7. 9. 6. 5. 4. 7. 9. 8. 0. 1. 8. 4. 0. 8. 0.
 8. 3. 5. 3. 0. 2. 6. 2. 6. 5. 4. 9. 3. 3. 6. 3. 5. 6. 1. 5. 6. 7. 6. 2.
 7. 3. 9. 2. 6. 3. 7. 2. 6. 1. 2. 6. 7. 7. 9. 9. 4. 5. 1. 6. 0. 1. 5. 2.
 6. 6. 0. 5. 0. 9. 1. 7. 2. 5. 6. 5. 9. 5. 8. 0. 8. 8. 3. 3. 2. 8. 5. 8.
 7. 7. 7. 1.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,1.7368068564863914,229.5878947369894,229.60330945477136,"[0. 7. 4. 2. 5. 3. 8. 2. 4. 8. 6. 4. 7. 4. 0. 5. 9. 1. 8. 6. 5. 2. 3. 9.
 5. 2. 1. 8. 4. 6. 5. 9. 9. 3. 5. 0. 2. 5. 8. 8. 6. 7. 6. 6. 6. 1. 3. 6.
 8. 6. 9. 5. 6. 8. 4. 4. 3. 6. 6. 1. 7. 3. 3. 1. 1. 9. 0. 2. 3. 6. 7. 7.
 8. 8. 0. 6. 1. 4. 4. 9. 1. 6. 9. 1. 0. 5. 5. 6. 7. 0. 3. 3. 0. 4. 4. 3.
 5. 0. 9. 7.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,1.7368068564863914,229.5878947369894,229.60330945477136,"[0. 7. 4. 2. 5. 3. 8. 2. 4. 8. 6. 4. 7. 4. 0. 5. 9. 1. 8. 6. 5. 2. 3. 9.
 5. 2. 1. 8. 4. 6. 5. 9. 9. 3. 5. 0. 2. 5. 8. 8. 6. 7. 6. 6. 6. 1. 3. 6.
 8. 6. 9. 5. 6. 8. 4. 4. 3. 6. 6. 1. 7. 3. 3. 1. 1. 9. 0. 2. 3. 6. 7. 7.
 8. 8. 0. 6. 1. 4. 4. 9. 1. 6. 9. 1. 0. 5. 5. 6. 7. 0. 3. 3. 0. 4. 4. 3.
 5. 0. 9. 7.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,1.9350302062977829,229.42598138195993,229.426920320921,"[9. 5. 6. 0. 8. 3. 7. 3. 2. 0. 2. 0. 7. 8. 0. 2. 1. 8. 4. 6. 9. 5. 3. 0.
 0. 3. 9. 9. 5. 1. 2. 8. 1. 2. 5. 8. 0. 0. 6. 1. 0. 5. 5. 6. 6. 4. 7. 9.
 6. 9. 5. 3. 2. 0. 7. 4. 5. 2. 6. 4. 0. 8. 2. 4. 2. 2. 4. 3. 5. 5. 6. 5.
 1. 8. 6. 7. 4. 4. 5. 8. 6. 5. 4. 6. 9. 9. 7. 1. 0. 2. 7. 6. 3. 9. 8. 1.
 0. 1. 0. 2.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,1.9350302062977829,229.42598138195993,229.426920320921,"[9. 5. 6. 0. 8. 3. 7. 3. 2. 0. 2. 0. 7. 8. 0. 2. 1. 8. 4. 6. 9. 5. 3. 0.
 0. 3. 9. 9. 5. 1. 2. 8. 1. 2. 5. 8. 0. 0. 6. 1. 0. 5. 5. 6. 6. 4. 7. 9.
 6. 9. 5. 3. 2. 0. 7. 4. 5. 2. 6. 4. 0. 8. 2. 4. 2. 2. 4. 3. 5. 5. 6. 5.
 1. 8. 6. 7. 4. 4. 5. 8. 6. 5. 4. 6. 9. 9. 7. 1. 0. 2. 7. 6. 3. 9. 8. 1.
 0. 1. 0. 2.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,-0.8914911388045341,230.08421242007,231.9295097801937,"[8. 2. 9. 4. 7. 0. 2. 2. 1. 0. 4. 0. 5. 5. 4. 0. 4. 8. 6. 4. 1. 3. 0. 9.
 5. 1. 3. 9. 5. 2. 6. 7. 2. 0. 3. 2. 3. 5. 4. 8. 3. 2. 1. 0. 1. 9. 7. 8.
 8. 0. 9. 3. 3. 7. 0. 1. 5. 4. 3. 6. 2. 5. 1. 7. 4. 6. 3. 1. 9. 0. 3. 8.
 1. 3. 1. 7. 9. 2. 2. 8. 6. 5. 0. 1. 0. 8. 1. 2. 2. 3. 7. 7. 4. 7. 3. 5.
 5. 9. 6. 1.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,-0.8914911388045341,230.08421242007,231.9295097801937,"[8. 2. 9. 4. 7. 0. 2. 2. 1. 0. 4. 0. 5. 5. 4. 0. 4. 8. 6. 4. 1. 3. 0. 9.
 5. 1. 3. 9. 5. 2. 6. 7. 2. 0. 3. 2. 3. 5. 4. 8. 3. 2. 1. 0. 1. 9. 7. 8.
 8. 0. 9. 3. 3. 7. 0. 1. 5. 4. 3. 6. 2. 5. 1. 7. 4. 6. 3. 1. 9. 0. 3. 8.
 1. 3. 1. 7. 9. 2. 2. 8. 6. 5. 0. 1. 0. 8. 1. 2. 2. 3. 7. 7. 4. 7. 3. 5.
 5. 9. 6. 1.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,2.120024945688422,229.25925500441437,229.2624552088414,"[1. 8. 0. 1. 1. 9. 0. 8. 1. 4. 7. 4. 6. 5. 0. 6. 5. 5. 7. 7. 3. 7. 1. 1.
 9. 6. 1. 2. 0. 8. 6. 5. 9. 9. 9. 3. 8. 0. 7. 6. 2. 9. 2. 3. 6. 0. 7. 8.
 5. 8. 5. 6. 1. 8. 3. 8. 5. 0. 0. 0. 4. 9. 6. 4. 7. 6. 1. 6. 5. 5. 3. 7.
 3. 4. 1. 7. 5. 2. 4. 2. 5. 6. 3. 7. 6. 2. 4. 0. 8. 9. 9. 4. 4. 3. 0. 0.
 0. 1. 4. 8.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,2.120024945688422,229.25925500441437,229.2624552088414,"[1. 8. 0. 1. 1. 9. 0. 8. 1. 4. 7. 4. 6. 5. 0. 6. 5. 5. 7. 7. 3. 7. 1. 1.
 9. 6. 1. 2. 0. 8. 6. 5. 9. 9. 9. 3. 8. 0. 7. 6. 2. 9. 2. 3. 6. 0. 7. 8.
 5. 8. 5. 6. 1. 8. 3. 8. 5. 0. 0. 0. 4. 9. 6. 4. 7. 6. 1. 6. 5. 5. 3. 7.
 3. 4. 1. 7. 5. 2. 4. 2. 5. 6. 3. 7. 6. 2. 4. 0. 8. 9. 9. 4. 4. 3. 0. 0.
 0. 1. 4. 8.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,0.41424153122197105,230.2205155322732,230.77934425916064,"[9. 9. 4. 6. 0. 3. 2. 6. 8. 5. 8. 0. 0. 1. 0. 8. 3. 5. 4. 4. 0. 6. 7. 0.
 8. 0. 8. 1. 1. 5. 9. 9. 0. 9. 4. 1. 7. 2. 7. 4. 3. 9. 9. 2. 6. 3. 3. 2.
 4. 2. 5. 5. 5. 5. 6. 8. 9. 5. 4. 4. 5. 1. 0. 6. 9. 5. 0. 3. 1. 8. 6. 9.
 6. 7. 7. 8. 7. 4. 8. 3. 1. 5. 3. 4. 7. 4. 2. 1. 3. 4. 2. 3. 7. 5. 5. 6.
 6. 3. 9. 9.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
No Sequential,10,20,100,l-bfgs-b,True,0.41424153122197105,230.2205155322732,230.77934425916064,"[9. 9. 4. 6. 0. 3. 2. 6. 8. 5. 8. 0. 0. 1. 0. 8. 3. 5. 4. 4. 0. 6. 7. 0.
 8. 0. 8. 1. 1. 5. 9. 9. 0. 9. 4. 1. 7. 2. 7. 4. 3. 9. 9. 2. 6. 3. 3. 2.
 4. 2. 5. 5. 5. 5. 6. 8. 9. 5. 4. 4. 5. 1. 0. 6. 9. 5. 0. 3. 1. 8. 6. 9.
 6. 7. 7. 8. 7. 4. 8. 3. 1. 5. 3. 4. 7. 4. 2. 1. 3. 4. 2. 3. 7. 5. 5. 6.
 6. 3. 9. 9.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
Sequential,10,20,100,l-bfgs-b,True,-0.8760801197797331,230.09018070091162,231.91600526800048,"[0. 7. 1. 9. 8. 3. 9. 5. 8. 2. 4. 8. 9. 3. 8. 0. 5. 1. 6. 6. 3. 4. 0. 0.
 3. 3. 7. 3. 2. 4. 7. 4. 7. 2. 4. 3. 8. 5. 0. 0. 8. 3. 5. 5. 1. 7. 7. 1.
 9. 7. 3. 6. 2. 1. 2. 7. 9. 2. 8. 0. 4. 7. 4. 5. 5. 4. 1. 9. 6. 4. 1. 5.
 7. 9. 6. 5. 9. 4. 2. 1. 2. 9. 2. 6. 5. 5. 7. 1. 0. 7. 9. 2. 7. 7. 7. 0.
 3. 4. 1. 9.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]"
