model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1,std_error_beta1,p_value_beta1
Sequential,10,12,100,l-bfgs-b,True,2.644881802586254,222.69440962941897,222.78370191454297,"[3. 8. 1. 3. 1. 9. 7. 5. 0. 9. 0. 4. 4. 1. 6. 0. 7. 0. 2. 1. 7. 7. 6. 5.
 5. 4. 9. 1. 7. 0. 8. 5. 6. 5. 4. 1. 2. 7. 4. 0. 0. 2. 9. 1. 6. 7. 8. 8.
 6. 6. 0. 2. 3. 7. 8. 6. 6. 6. 0. 1. 0. 1. 6. 5. 0. 8. 6. 8. 3. 6. 7. 2.
 4. 8. 9. 8. 4. 2. 4. 1. 0. 3. 9. 3. 5. 1. 9. 5. 2. 7. 5. 2. 4. 9. 1. 9.
 2. 5. 7. 8.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]",1.5260469714087446,0.08306744007764588
No Sequential,10,12,100,l-bfgs-b,True,1.4741954293476858,229.77546016878614,229.83696836681307,"[3. 8. 1. 3. 1. 9. 7. 5. 0. 9. 0. 4. 4. 1. 6. 0. 7. 0. 2. 1. 7. 7. 6. 5.
 5. 4. 9. 1. 7. 0. 8. 5. 6. 5. 4. 1. 2. 7. 4. 0. 0. 2. 9. 1. 6. 7. 8. 8.
 6. 6. 0. 2. 3. 7. 8. 6. 6. 6. 0. 1. 0. 1. 6. 5. 0. 8. 6. 8. 3. 6. 7. 2.
 4. 8. 9. 8. 4. 2. 4. 1. 0. 3. 9. 3. 5. 1. 9. 5. 2. 7. 5. 2. 4. 9. 1. 9.
 2. 5. 7. 8.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]",1.4989646184384215,0.3253733193726518
Sequential,10,12,100,l-bfgs-b,True,1.2285385334383487,220.7753345834025,220.90761900840033,"[7. 8. 8. 3. 2. 4. 2. 0. 3. 7. 6. 8. 1. 4. 3. 2. 7. 1. 6. 8. 4. 7. 5. 0.
 0. 5. 7. 6. 6. 6. 8. 1. 5. 6. 6. 3. 8. 2. 2. 1. 6. 7. 2. 8. 3. 5. 6. 5.
 1. 6. 1. 2. 6. 3. 1. 2. 8. 9. 6. 4. 4. 2. 5. 9. 8. 3. 8. 2. 4. 1. 5. 0.
 3. 1. 3. 7. 0. 9. 5. 0. 2. 1. 5. 1. 8. 4. 1. 8. 2. 9. 9. 7. 0. 7. 4. 3.
 5. 7. 7. 7.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]",1.5004872569867567,0.4129235137678
No Sequential,10,12,100,l-bfgs-b,True,0.7119952508820304,230.14608758623166,230.51501614240675,"[7. 8. 8. 3. 2. 4. 2. 0. 3. 7. 6. 8. 1. 4. 3. 2. 7. 1. 6. 8. 4. 7. 5. 0.
 0. 5. 7. 6. 6. 6. 8. 1. 5. 6. 6. 3. 8. 2. 2. 1. 6. 7. 2. 8. 3. 5. 6. 5.
 1. 6. 1. 2. 6. 3. 1. 2. 8. 9. 6. 4. 4. 2. 5. 9. 8. 3. 8. 2. 4. 1. 5. 0.
 3. 1. 3. 7. 0. 9. 5. 0. 2. 1. 5. 1. 8. 4. 1. 8. 2. 9. 9. 7. 0. 7. 4. 3.
 5. 7. 7. 7.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]",1.5003858051761683,0.6351138493626172
Sequential,10,12,100,l-bfgs-b,True,4.0770577328997275,215.39236548879038,216.2768662314161,"[4. 0. 8. 0. 5. 3. 9. 6. 0. 5. 2. 2. 7. 2. 1. 0. 0. 8. 7. 3. 4. 0. 6. 6.
 1. 3. 7. 5. 3. 7. 4. 0. 4. 6. 5. 5. 6. 7. 0. 1. 0. 0. 0. 3. 8. 0. 6. 6.
 5. 6. 9. 9. 3. 2. 7. 6. 6. 7. 9. 9. 3. 5. 8. 8. 1. 2. 5. 4. 4. 5. 7. 4.
 5. 7. 6. 6. 3. 8. 3. 1. 3. 9. 3. 5. 1. 3. 1. 7. 8. 4. 1. 2. 5. 8. 2. 2.
 4. 9. 9. 2.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]",1.5635807879237162,0.009120252179087851
No Sequential,10,12,100,l-bfgs-b,True,1.7789624934212174,229.55488066183065,229.56574743614337,"[4. 0. 8. 0. 5. 3. 9. 6. 0. 5. 2. 2. 7. 2. 1. 0. 0. 8. 7. 3. 4. 0. 6. 6.
 1. 3. 7. 5. 3. 7. 4. 0. 4. 6. 5. 5. 6. 7. 0. 1. 0. 0. 0. 3. 8. 0. 6. 6.
 5. 6. 9. 9. 3. 2. 7. 6. 6. 7. 9. 9. 3. 5. 8. 8. 1. 2. 5. 4. 4. 5. 7. 4.
 5. 7. 6. 6. 3. 8. 3. 1. 3. 9. 3. 5. 1. 3. 1. 7. 8. 4. 1. 2. 5. 8. 2. 2.
 4. 9. 9. 2.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]",1.4992666607602319,0.23540315778945553
Sequential,10,12,100,l-bfgs-b,True,0.39512499639438753,225.86549133331638,226.4427254197249,"[9. 4. 3. 1. 9. 6. 0. 6. 8. 8. 2. 0. 3. 9. 9. 3. 9. 3. 9. 9. 9. 7. 4. 3.
 5. 7. 0. 5. 4. 3. 7. 8. 1. 3. 2. 7. 2. 5. 7. 5. 7. 8. 0. 4. 7. 8. 5. 3.
 1. 7. 4. 8. 4. 1. 5. 8. 9. 7. 2. 5. 6. 1. 5. 6. 2. 1. 2. 9. 7. 0. 5. 8.
 3. 7. 3. 3. 4. 4. 2. 3. 5. 8. 6. 0. 9. 5. 8. 0. 5. 6. 8. 6. 0. 7. 2. 0.
 1. 1. 8. 4.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]",1.4955972605443977,0.7916318902438222
No Sequential,10,12,100,l-bfgs-b,True,0.23775566971228845,230.246004539705,230.93571837417457,"[9. 4. 3. 1. 9. 6. 0. 6. 8. 8. 2. 0. 3. 9. 9. 3. 9. 3. 9. 9. 9. 7. 4. 3.
 5. 7. 0. 5. 4. 3. 7. 8. 1. 3. 2. 7. 2. 5. 7. 5. 7. 8. 0. 4. 7. 8. 5. 3.
 1. 7. 4. 8. 4. 1. 5. 8. 9. 7. 2. 5. 6. 1. 5. 6. 2. 1. 2. 9. 7. 0. 5. 8.
 3. 7. 3. 3. 4. 4. 2. 3. 5. 8. 6. 0. 9. 5. 8. 0. 5. 6. 8. 6. 0. 7. 2. 0.
 1. 1. 8. 4.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]",1.5028385869578036,0.8742957405137892
Sequential,10,12,100,l-bfgs-b,True,3.8081992045719195,218.68505952344483,219.40594872351733,"[2. 0. 7. 6. 8. 3. 6. 1. 3. 8. 8. 5. 3. 6. 2. 0. 7. 4. 1. 7. 0. 3. 8. 7.
 5. 4. 0. 9. 5. 6. 5. 0. 0. 8. 7. 0. 2. 9. 7. 4. 2. 9. 0. 4. 0. 0. 9. 7.
 0. 5. 6. 0. 8. 1. 3. 6. 7. 5. 6. 9. 3. 9. 3. 6. 4. 6. 9. 1. 8. 2. 1. 8.
 5. 9. 8. 7. 4. 3. 6. 5. 6. 9. 7. 8. 7. 3. 7. 8. 4. 8. 5. 5. 2. 4. 1. 9.
 6. 1. 9. 5.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]",1.5066089082977028,0.011482459371902731
No Sequential,10,12,100,l-bfgs-b,True,2.358536920689358,229.02207752754836,229.05061842527718,"[2. 0. 7. 6. 8. 3. 6. 1. 3. 8. 8. 5. 3. 6. 2. 0. 7. 4. 1. 7. 0. 3. 8. 7.
 5. 4. 0. 9. 5. 6. 5. 0. 0. 8. 7. 0. 2. 9. 7. 4. 2. 9. 0. 4. 0. 0. 9. 7.
 0. 5. 6. 0. 8. 1. 3. 6. 7. 5. 6. 9. 3. 9. 3. 6. 4. 6. 9. 1. 8. 2. 1. 8.
 5. 9. 8. 7. 4. 3. 6. 5. 6. 9. 7. 8. 7. 3. 7. 8. 4. 8. 5. 5. 2. 4. 1. 9.
 6. 1. 9. 5.]","[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572 0.93181004
 0.91985013 0.86846143 0.86207396 0.75477674]",1.5012140463868462,0.11616258906528776
