"q","Mean","SD","R","Min","Q1","Median","Q3","Max","SE","Z2_stat","p_value_Z2","CI_lower_Z","CI_upper_Z"
2,2.03350068621455,0.428031348795446,1000,0.734128605537162,1.7227316216326,2.0230020261781,2.31700531692067,3.53474204017403,0.0135355397214758,2.47501665274572,0.0133229963511414,1.99550596914361,2.0714954032855
3,2.01895415792718,0.397963482764112,1000,0.58358684944704,1.73747433244959,2.00439542112209,2.2942276284148,3.32966428391609,0.0125847103110775,1.50612588281021,0.132034861390598,1.98362845111916,2.0542798647352
4,2.02577028649243,0.416225884391738,1000,0.902974621074977,1.72678814369596,2.02590662991854,2.30144095871842,3.50591244452163,0.0131622181579582,1.95789844714367,0.050241930164842,1.98882349565674,2.06271707732813
5,2.03973344502134,0.402775972721943,1000,0.762430801507423,1.74605963396996,2.0333331655432,2.29180597109125,3.53155713831333,0.0127368946059119,3.11955513888716,0.0018112435770179,2.00398055175871,2.07548633828397
20,1.98798536587793,0.395613277266602,1000,0.780259926537702,1.72693783872854,1.98620559876788,2.24292091546093,3.35827768053182,0.0125103902876617,-0.960372446087662,0.3368678005442,1.9528682778853,2.02310245387055
50,2.03157844567149,0.408131518729402,1000,0.613619216270703,1.74947949358846,2.0266692814755,2.29880312762934,3.27976785220526,0.0129062518408858,2.44675573209019,0.0144148495302727,1.99535016093137,2.0678067304116
100,2.01972795106741,0.390782585085344,1000,0.733522190219173,1.76087232279999,2.01018761911218,2.29875420021031,3.42816566181175,0.0123576303879823,1.59641860518803,0.110395364993317,1.98503966527163,2.05441623686319
