model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1,std_error_beta1,p_value_beta1
Sequential,5,25,100,l-bfgs-b,True,5.3711957912185495,149.09607881826483,150.80390014303225,"[2. 1. 0. 4. 1. 1. 0. 2. 0. 1. 1. 0. 3. 0. 1. 3. 2. 4. 0. 3. 1. 0. 0. 2.
 2. 1. 3. 0. 0. 1. 4. 0. 0. 3. 2. 2. 0. 1. 3. 0. 2. 4. 0. 3. 0. 1. 0. 1.
 0. 0. 1. 2. 0. 4. 3. 0. 1. 0. 4. 0. 2. 3. 2. 3. 0. 2. 0. 2. 4. 1. 2. 4.
 1. 2. 2. 1. 2. 4. 4. 2. 2. 2. 2. 4. 3. 3. 4. 1. 1. 3. 3. 2. 3. 2. 4. 2.
 3. 4. 2. 3.]",[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572],1.7830722473774812,0.0025925358390308517
No Sequential,5,25,100,l-bfgs-b,True,1.5880406057834193,160.48395639586286,160.5162875864863,"[2. 1. 0. 4. 1. 1. 0. 2. 0. 1. 1. 0. 3. 0. 1. 3. 2. 4. 0. 3. 1. 0. 0. 2.
 2. 1. 3. 0. 0. 1. 4. 0. 0. 3. 2. 2. 0. 1. 3. 0. 2. 4. 0. 3. 0. 1. 0. 1.
 0. 0. 1. 2. 0. 4. 3. 0. 1. 0. 4. 0. 2. 3. 2. 3. 0. 2. 0. 2. 4. 1. 2. 4.
 1. 2. 2. 1. 2. 4. 4. 2. 2. 2. 2. 4. 3. 3. 4. 1. 1. 3. 3. 2. 3. 2. 4. 2.
 3. 4. 2. 3.]",[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572],1.6272471462610836,0.3291109412410902
Sequential,5,25,100,l-bfgs-b,True,1.3890460874895625,160.5951063196889,160.66560824244345,"[2. 0. 3. 0. 0. 1. 2. 4. 4. 3. 4. 4. 2. 2. 1. 1. 4. 3. 0. 2. 4. 1. 3. 1.
 0. 0. 4. 1. 2. 1. 0. 0. 0. 1. 2. 0. 0. 1. 1. 0. 1. 3. 1. 3. 3. 4. 2. 2.
 4. 2. 2. 0. 2. 2. 0. 4. 2. 4. 1. 2. 4. 0. 0. 0. 0. 4. 1. 3. 2. 4. 4. 1.
 3. 3. 2. 1. 4. 3. 4. 2. 3. 0. 0. 0. 4. 0. 0. 3. 2. 0. 3. 4. 1. 1. 4. 3.
 3. 1. 1. 2.]",[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572],1.637759839932388,0.3963612120091198
No Sequential,5,25,100,l-bfgs-b,True,1.3890460874895625,160.5951063196889,160.66560824244345,"[2. 0. 3. 0. 0. 1. 2. 4. 4. 3. 4. 4. 2. 2. 1. 1. 4. 3. 0. 2. 4. 1. 3. 1.
 0. 0. 4. 1. 2. 1. 0. 0. 0. 1. 2. 0. 0. 1. 1. 0. 1. 3. 1. 3. 3. 4. 2. 2.
 4. 2. 2. 0. 2. 2. 0. 4. 2. 4. 1. 2. 4. 0. 0. 0. 0. 4. 1. 3. 2. 4. 4. 1.
 3. 3. 2. 1. 4. 3. 4. 2. 3. 0. 0. 0. 4. 0. 0. 3. 2. 0. 3. 4. 1. 1. 4. 3.
 3. 1. 1. 2.]",[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572],1.637759839932388,0.3963612120091198
Sequential,5,25,100,l-bfgs-b,True,1.9155524221036908,160.2649498635614,160.26632769425885,"[3. 0. 3. 0. 0. 2. 2. 4. 3. 0. 2. 0. 2. 4. 0. 2. 3. 1. 1. 3. 0. 1. 3. 1.
 3. 4. 4. 4. 1. 0. 4. 0. 4. 4. 3. 0. 1. 2. 3. 2. 0. 0. 4. 1. 4. 1. 2. 1.
 0. 2. 2. 4. 3. 4. 3. 3. 1. 2. 1. 0. 0. 1. 3. 3. 0. 0. 0. 1. 4. 1. 2. 0.
 1. 3. 1. 4. 3. 1. 3. 1. 3. 0. 1. 4. 1. 3. 2. 4. 3. 3. 0. 0. 3. 4. 3. 3.
 1. 4. 1. 0.]",[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572],1.6105453898785909,0.2342896920398989
No Sequential,5,25,100,l-bfgs-b,True,1.9155524221036908,160.2649498635614,160.26632769425885,"[3. 0. 3. 0. 0. 2. 2. 4. 3. 0. 2. 0. 2. 4. 0. 2. 3. 1. 1. 3. 0. 1. 3. 1.
 3. 4. 4. 4. 1. 0. 4. 0. 4. 4. 3. 0. 1. 2. 3. 2. 0. 0. 4. 1. 4. 1. 2. 1.
 0. 2. 2. 4. 3. 4. 3. 3. 1. 2. 1. 0. 0. 1. 3. 3. 0. 0. 0. 1. 4. 1. 2. 0.
 1. 3. 1. 4. 3. 1. 3. 1. 3. 0. 1. 4. 1. 3. 2. 4. 3. 3. 0. 0. 3. 4. 3. 3.
 1. 4. 1. 0.]",[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572],1.6105453898785909,0.2342896920398989
Sequential,5,25,100,l-bfgs-b,True,0.176387386599624,160.93848133831546,161.53362198715172,"[2. 4. 4. 3. 4. 0. 1. 3. 1. 2. 3. 2. 2. 0. 4. 4. 3. 0. 2. 0. 4. 4. 3. 1.
 3. 2. 3. 4. 4. 1. 1. 3. 3. 4. 4. 4. 1. 4. 2. 3. 4. 4. 2. 1. 0. 1. 0. 4.
 3. 0. 0. 1. 1. 2. 1. 1. 3. 3. 0. 0. 0. 2. 2. 2. 0. 2. 3. 1. 0. 4. 3. 1.
 2. 3. 0. 2. 2. 0. 3. 4. 1. 2. 3. 0. 0. 1. 1. 1. 4. 3. 2. 3. 0. 4. 4. 1.
 3. 3. 0. 0.]",[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572],1.7078275211222065,0.9177393727774352
No Sequential,5,25,100,l-bfgs-b,True,0.176387386599624,160.93848133831546,161.53362198715172,"[2. 4. 4. 3. 4. 0. 1. 3. 1. 2. 3. 2. 2. 0. 4. 4. 3. 0. 2. 0. 4. 4. 3. 1.
 3. 2. 3. 4. 4. 1. 1. 3. 3. 4. 4. 4. 1. 4. 2. 3. 4. 4. 2. 1. 0. 1. 0. 4.
 3. 0. 0. 1. 1. 2. 1. 1. 3. 3. 0. 0. 0. 2. 2. 2. 0. 2. 3. 1. 0. 4. 3. 1.
 2. 3. 0. 2. 2. 0. 3. 4. 1. 2. 3. 0. 0. 1. 1. 1. 4. 3. 2. 3. 0. 4. 4. 1.
 3. 3. 0. 0.]",[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572],1.7078275211222065,0.9177393727774352
Sequential,5,25,100,l-bfgs-b,True,3.362995734989178,153.07036838061563,153.38513470137792,"[2. 0. 3. 0. 2. 1. 2. 1. 3. 0. 2. 0. 2. 1. 1. 3. 2. 0. 4. 0. 3. 0. 2. 0.
 1. 2. 0. 1. 3. 2. 2. 1. 0. 0. 2. 0. 3. 2. 2. 3. 2. 2. 4. 0. 4. 0. 1. 0.
 3. 2. 1. 1. 4. 1. 3. 3. 2. 4. 0. 0. 0. 1. 3. 4. 2. 1. 1. 0. 0. 4. 2. 4.
 2. 1. 0. 0. 0. 3. 1. 0. 3. 0. 1. 2. 1. 2. 2. 1. 2. 1. 4. 3. 2. 3. 1. 3.
 1. 4. 4. 4.]",[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572],1.6978424329640913,0.04761969082662043
No Sequential,5,25,100,l-bfgs-b,True,1.6852338423275754,160.4236814687441,160.44263199710198,"[2. 0. 3. 0. 2. 1. 2. 1. 3. 0. 2. 0. 2. 1. 1. 3. 2. 0. 4. 0. 3. 0. 2. 0.
 1. 2. 0. 1. 3. 2. 2. 1. 0. 0. 2. 0. 3. 2. 2. 3. 2. 2. 4. 0. 4. 0. 1. 0.
 3. 2. 1. 1. 4. 1. 3. 3. 2. 4. 0. 0. 0. 1. 3. 4. 2. 1. 1. 0. 0. 4. 2. 4.
 2. 1. 0. 0. 0. 3. 1. 0. 3. 0. 1. 2. 1. 2. 2. 1. 2. 1. 4. 3. 2. 3. 1. 3.
 1. 4. 4. 4.]",[0.92477719 0.79703799 0.76095214 0.80125474 0.77651572],1.6222128474360995,0.2988750693707798
