model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1,std_error_beta1,p_value_beta1
Sequential,5,25,100,l-bfgs-b,True,1.6349440209145703,145.6919807914058,146.05282887333095,"[0. 0. 2. 1. 0. 0. 4. 1. 2. 3. 0. 2. 0. 0. 0. 1. 0. 1. 1. 0. 1. 4. 1. 1.
 3. 3. 1. 1. 2. 1. 0. 2. 4. 1. 4. 0. 0. 0. 4. 0. 3. 4. 0. 0. 3. 3. 0. 0.
 0. 2. 2. 1. 3. 3. 3. 3. 3. 1. 3. 0. 1. 3. 3. 0. 0. 0. 1. 3. 0. 2. 4. 1.
 3. 1. 2. 4. 1. 3. 1. 1. 1. 2. 3. 4. 4. 1. 1. 2. 3. 3. 4. 3. 3. 1. 4. 4.
 4. 2. 4. 4.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.4319970132301517,0.0001539443535563123
No Sequential,5,25,100,l-bfgs-b,True,0.6839624441726064,159.50994353598784,165.59722899857925,"[0. 0. 2. 1. 0. 0. 4. 1. 2. 3. 0. 2. 0. 0. 0. 1. 0. 1. 1. 0. 1. 4. 1. 1.
 3. 3. 1. 1. 2. 1. 0. 2. 4. 1. 4. 0. 0. 0. 4. 0. 3. 4. 0. 0. 3. 3. 0. 0.
 0. 2. 2. 1. 3. 3. 3. 3. 3. 1. 3. 0. 1. 3. 3. 0. 0. 0. 1. 3. 0. 2. 4. 1.
 3. 1. 2. 4. 1. 3. 1. 1. 1. 2. 3. 4. 4. 1. 1. 2. 3. 3. 4. 3. 3. 1. 4. 4.
 4. 2. 4. 4.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.3929933353910782,0.08179021502233685
Sequential,5,25,100,l-bfgs-b,True,2.5945019992516487,133.6894016242413,134.40366662685358,"[0. 0. 3. 0. 3. 1. 0. 0. 4. 0. 0. 0. 4. 0. 0. 3. 3. 1. 2. 0. 4. 0. 1. 4.
 3. 4. 0. 1. 3. 0. 2. 1. 0. 3. 0. 1. 0. 2. 0. 0. 0. 0. 0. 0. 2. 4. 0. 3.
 0. 3. 2. 3. 4. 4. 4. 2. 4. 4. 2. 3. 1. 4. 2. 4. 3. 2. 3. 3. 3. 1. 1. 3.
 4. 3. 1. 1. 4. 4. 3. 3. 3. 3. 4. 3. 1. 1. 3. 3. 2. 3. 1. 2. 4. 1. 4. 2.
 4. 1. 2. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.49823429268888303,1.9151172492293256e-07
No Sequential,5,25,100,l-bfgs-b,True,0.5955972897107908,159.87242641574016,166.7301133141091,"[0. 0. 3. 0. 3. 1. 0. 0. 4. 0. 0. 0. 4. 0. 0. 3. 3. 1. 2. 0. 4. 0. 1. 4.
 3. 4. 0. 1. 3. 0. 2. 1. 0. 3. 0. 1. 0. 2. 0. 0. 0. 0. 0. 0. 2. 4. 0. 3.
 0. 3. 2. 3. 4. 4. 4. 2. 4. 4. 2. 3. 1. 4. 2. 4. 3. 2. 3. 3. 3. 1. 1. 3.
 4. 3. 1. 1. 4. 4. 3. 3. 3. 3. 4. 3. 1. 1. 3. 3. 2. 3. 1. 2. 4. 1. 4. 2.
 4. 1. 2. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.3970060979156902,0.13355690141821075
Sequential,5,25,100,l-bfgs-b,True,2.212170344504204,137.38733375949158,137.486582094934,"[1. 0. 0. 0. 0. 0. 2. 0. 0. 4. 1. 0. 3. 2. 0. 0. 1. 0. 4. 0. 4. 1. 0. 1.
 3. 3. 0. 1. 3. 2. 0. 0. 0. 1. 0. 0. 0. 4. 3. 4. 0. 0. 3. 2. 0. 2. 0. 4.
 3. 4. 2. 3. 3. 0. 2. 4. 3. 4. 4. 4. 3. 3. 2. 3. 4. 3. 1. 3. 3. 1. 2. 1.
 2. 3. 3. 4. 4. 1. 3. 3. 3. 4. 3. 4. 3. 2. 3. 2. 3. 2. 4. 2. 2. 4. 1. 1.
 1. 2. 4. 4.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.4757988924143414,3.3293265666589633e-06
No Sequential,5,25,100,l-bfgs-b,True,0.549843580066167,160.03777545913377,167.30748689927566,"[1. 0. 0. 0. 0. 0. 2. 0. 0. 4. 1. 0. 3. 2. 0. 0. 1. 0. 4. 0. 4. 1. 0. 1.
 3. 3. 0. 1. 3. 2. 0. 0. 0. 1. 0. 0. 0. 4. 3. 4. 0. 0. 3. 2. 0. 2. 0. 4.
 3. 4. 2. 3. 3. 0. 2. 4. 3. 4. 4. 4. 3. 3. 2. 3. 4. 3. 1. 3. 3. 1. 2. 1.
 2. 3. 3. 4. 4. 1. 3. 3. 3. 4. 3. 4. 3. 2. 3. 2. 3. 2. 4. 2. 2. 4. 1. 1.
 1. 2. 4. 4.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.39916842499048244,0.16836617126989362
Sequential,5,25,100,l-bfgs-b,True,1.3418719691153935,150.05276438352897,151.23282999553388,"[0. 0. 3. 4. 4. 0. 2. 1. 0. 0. 2. 3. 3. 2. 3. 1. 2. 2. 0. 1. 0. 0. 2. 3.
 1. 3. 1. 4. 0. 3. 0. 1. 0. 0. 2. 0. 3. 2. 0. 1. 3. 0. 0. 2. 1. 3. 3. 1.
 0. 2. 0. 2. 3. 4. 0. 4. 2. 2. 1. 2. 1. 0. 3. 0. 4. 1. 0. 1. 0. 0. 0. 4.
 3. 4. 4. 4. 3. 3. 2. 2. 1. 3. 4. 2. 1. 4. 4. 4. 3. 1. 2. 3. 1. 4. 3. 3.
 3. 2. 3. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.4339516805919108,0.001986687883362759
No Sequential,5,25,100,l-bfgs-b,True,0.5177507423479256,160.14489292489952,167.70881118340952,"[0. 0. 3. 4. 4. 0. 2. 1. 0. 0. 2. 3. 3. 2. 3. 1. 2. 2. 0. 1. 0. 0. 2. 3.
 1. 3. 1. 4. 0. 3. 0. 1. 0. 0. 2. 0. 3. 2. 0. 1. 3. 0. 0. 2. 1. 3. 3. 1.
 0. 2. 0. 2. 3. 4. 0. 4. 2. 2. 1. 2. 1. 0. 3. 0. 4. 1. 0. 1. 0. 0. 0. 4.
 3. 4. 4. 4. 3. 3. 2. 2. 1. 3. 4. 2. 1. 4. 4. 4. 3. 1. 2. 3. 1. 4. 3. 3.
 3. 2. 3. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.4007196749004614,0.19633906370601162
Sequential,5,25,100,l-bfgs-b,True,1.7352507589933717,146.0185428648274,146.19902306507976,"[0. 4. 2. 0. 1. 3. 1. 3. 4. 2. 0. 0. 1. 3. 3. 1. 0. 1. 3. 3. 4. 0. 2. 3.
 4. 0. 2. 1. 4. 0. 0. 0. 3. 0. 0. 4. 3. 2. 3. 2. 0. 3. 0. 1. 4. 4. 0. 0.
 0. 1. 4. 0. 1. 1. 0. 1. 4. 0. 3. 0. 0. 0. 4. 0. 0. 3. 2. 1. 2. 2. 1. 1.
 2. 2. 4. 1. 1. 3. 3. 1. 4. 1. 1. 4. 3. 1. 1. 3. 4. 4. 1. 4. 3. 3. 1. 1.
 2. 3. 3. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.4421309264591554,8.682197087761523e-05
No Sequential,5,25,100,l-bfgs-b,True,0.646226696177727,159.67176748869355,166.08382794699855,"[0. 4. 2. 0. 1. 3. 1. 3. 4. 2. 0. 0. 1. 3. 3. 1. 0. 1. 3. 3. 4. 0. 2. 3.
 4. 0. 2. 1. 4. 0. 0. 0. 3. 0. 0. 4. 3. 2. 3. 2. 0. 3. 0. 1. 4. 4. 0. 0.
 0. 1. 4. 0. 1. 1. 0. 1. 4. 0. 3. 0. 0. 0. 4. 0. 0. 3. 2. 1. 2. 2. 1. 1.
 2. 2. 4. 1. 1. 3. 3. 1. 4. 1. 1. 4. 3. 1. 1. 3. 4. 4. 1. 4. 3. 3. 1. 1.
 2. 3. 3. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.3946806612962197,0.10155930870098318
