model,J,q_capacity,# consumers,method,success,beta1,fun_obj optimo,fun_obj,secuencialidad de elecciones,X_1,std_error_beta1,p_value_beta1
Sequential,5,21,100,l-bfgs-b,True,1.0983267274109487,139.49378962764925,141.4819357129888,"[0. 1. 2. 0. 0. 3. 2. 0. 2. 4. 0. 2. 0. 3. 4. 4. 1. 0. 3. 4. 2. 0. 3. 0.
 3. 3. 4. 1. 3. 0. 3. 4. 1. 1. 3. 3. 3. 3. 3. 0. 2. 0. 4. 4. 3. 0. 3. 4.
 2. 2. 1. 0. 2. 4. 1. 3. 0. 0. 0. 0. 0. 0. 3. 3. 0. 2. 2. 3. 2. 1. 4. 3.
 3. 2. 2. 1. 1. 1. 2. 2. 2. 4. 4. 4. 1. 1. 4. 2. 2. 4. 2. 2. 4. 4. 1. 1.
 4. 4. 1. 4.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.4619543775154865,0.017427354003585638
No Sequential,5,21,100,l-bfgs-b,True,0.055209199068668696,160.93544956637345,173.1376892733074,"[0. 1. 2. 0. 0. 3. 2. 0. 2. 4. 0. 2. 0. 3. 4. 4. 1. 0. 3. 4. 2. 0. 3. 0.
 3. 3. 4. 1. 3. 0. 3. 4. 1. 1. 3. 3. 3. 3. 3. 0. 2. 0. 4. 4. 3. 0. 3. 4.
 2. 2. 1. 0. 2. 4. 1. 3. 0. 0. 0. 0. 0. 0. 3. 3. 0. 2. 2. 3. 2. 1. 4. 3.
 3. 2. 2. 1. 1. 1. 2. 2. 2. 4. 4. 4. 1. 1. 4. 2. 2. 4. 2. 2. 4. 4. 1. 1.
 4. 4. 1. 4.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.42626901632114916,0.8969483609517683
Sequential,5,21,100,l-bfgs-b,True,1.6656093834003687,133.85945465746454,134.10626022661418,"[4. 3. 0. 1. 0. 2. 3. 0. 2. 2. 0. 4. 1. 0. 0. 4. 1. 0. 0. 4. 4. 4. 0. 0.
 1. 0. 0. 3. 0. 1. 0. 4. 1. 3. 4. 1. 2. 4. 1. 1. 2. 2. 2. 0. 3. 0. 3. 3.
 0. 4. 0. 0. 0. 2. 0. 3. 1. 1. 3. 4. 3. 4. 4. 4. 4. 1. 4. 1. 4. 1. 4. 4.
 2. 3. 1. 3. 2. 1. 4. 3. 1. 1. 4. 1. 2. 1. 3. 3. 1. 3. 3. 3. 2. 3. 2. 3.
 3. 2. 2. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.47810597381652764,0.000494411364815095
No Sequential,5,21,100,l-bfgs-b,True,0.18401276086793786,160.8488656994918,171.69425531039104,"[4. 3. 0. 1. 0. 2. 3. 0. 2. 2. 0. 4. 1. 0. 0. 4. 1. 0. 0. 4. 4. 4. 0. 0.
 1. 0. 0. 3. 0. 1. 0. 4. 1. 3. 4. 1. 2. 4. 1. 1. 2. 2. 2. 0. 3. 0. 3. 3.
 0. 4. 0. 0. 0. 2. 0. 3. 1. 1. 3. 4. 3. 4. 4. 4. 4. 1. 4. 1. 4. 1. 4. 4.
 2. 3. 1. 3. 2. 1. 4. 3. 1. 1. 4. 1. 2. 1. 3. 3. 1. 3. 3. 3. 2. 3. 2. 3.
 3. 2. 2. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.4185509211317462,0.6601960757138956
Sequential,5,21,100,l-bfgs-b,True,1.5533342552182954,136.51866089362528,136.98819242395186,"[0. 4. 0. 0. 4. 4. 0. 1. 1. 2. 0. 3. 4. 1. 1. 0. 0. 0. 3. 0. 0. 0. 0. 1.
 2. 0. 1. 3. 0. 1. 0. 2. 1. 0. 3. 3. 4. 3. 2. 1. 2. 1. 0. 1. 3. 0. 4. 1.
 4. 1. 2. 1. 0. 2. 3. 0. 1. 1. 3. 0. 3. 4. 3. 4. 3. 4. 1. 3. 4. 3. 4. 4.
 3. 1. 2. 3. 3. 4. 1. 3. 1. 2. 1. 4. 4. 2. 3. 4. 3. 3. 2. 2. 4. 2. 2. 4.
 4. 4. 2. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.46420534250494777,0.0008192069928609769
No Sequential,5,21,100,l-bfgs-b,True,0.1840192125966875,160.8488657019662,171.69425531039104,"[0. 4. 0. 0. 4. 4. 0. 1. 1. 2. 0. 3. 4. 1. 1. 0. 0. 0. 3. 0. 0. 0. 0. 1.
 2. 0. 1. 3. 0. 1. 0. 2. 1. 0. 3. 3. 4. 3. 2. 1. 2. 1. 0. 1. 3. 0. 4. 1.
 4. 1. 2. 1. 0. 2. 3. 0. 1. 1. 3. 0. 3. 4. 3. 4. 3. 4. 1. 3. 4. 3. 4. 4.
 3. 1. 2. 3. 3. 4. 1. 3. 1. 2. 1. 4. 4. 2. 3. 4. 3. 3. 2. 2. 4. 2. 2. 4.
 4. 4. 2. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.41855054626665544,0.6601846245438483
Sequential,5,21,100,l-bfgs-b,True,2.1617655991884717,135.94464996837831,135.9944081414065,"[0. 4. 2. 1. 0. 0. 1. 1. 4. 0. 1. 3. 0. 3. 0. 2. 0. 0. 3. 0. 0. 3. 2. 1.
 0. 0. 0. 0. 0. 1. 3. 0. 0. 2. 1. 0. 1. 2. 3. 1. 4. 0. 4. 2. 0. 0. 1. 1.
 2. 2. 1. 2. 4. 1. 2. 3. 1. 3. 2. 3. 4. 2. 4. 3. 1. 2. 3. 4. 4. 3. 3. 1.
 3. 2. 3. 1. 3. 4. 1. 1. 4. 3. 3. 4. 3. 2. 4. 4. 3. 1. 1. 2. 4. 2. 3. 4.
 4. 2. 4. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.5123629045771679,2.4516215868963798e-05
No Sequential,5,21,100,l-bfgs-b,True,0.1511640602399358,160.88015589165337,172.06778117476742,"[0. 4. 2. 1. 0. 0. 1. 1. 4. 0. 1. 3. 0. 3. 0. 2. 0. 0. 3. 0. 0. 3. 2. 1.
 0. 0. 0. 0. 0. 1. 3. 0. 0. 2. 1. 0. 1. 2. 3. 1. 4. 0. 4. 2. 0. 0. 1. 1.
 2. 2. 1. 2. 4. 1. 2. 3. 1. 3. 2. 3. 4. 2. 4. 3. 1. 2. 3. 4. 4. 3. 3. 1.
 3. 2. 3. 1. 3. 4. 1. 1. 4. 3. 3. 4. 3. 2. 4. 4. 3. 1. 1. 2. 4. 2. 3. 4.
 4. 2. 4. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.42047474879042196,0.7192150510306525
Sequential,5,21,100,l-bfgs-b,True,2.063223502540058,137.50048948012383,137.50822675290797,"[3. 3. 0. 2. 3. 2. 4. 0. 0. 1. 1. 1. 0. 0. 0. 4. 0. 3. 1. 4. 0. 4. 1. 2.
 0. 0. 3. 0. 3. 0. 0. 4. 0. 1. 1. 4. 0. 0. 4. 0. 0. 2. 2. 0. 0. 2. 0. 3.
 1. 1. 2. 1. 2. 4. 2. 1. 1. 1. 2. 3. 2. 1. 1. 3. 3. 1. 2. 4. 3. 3. 3. 4.
 4. 1. 4. 1. 1. 3. 2. 3. 2. 3. 1. 3. 2. 4. 4. 3. 3. 4. 2. 1. 4. 3. 4. 3.
 2. 2. 2. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.5079824678732531,4.8736747561894944e-05
No Sequential,5,21,100,l-bfgs-b,True,0.14014627430079463,160.8892183185934,172.19228979622622,"[3. 3. 0. 2. 3. 2. 4. 0. 0. 1. 1. 1. 0. 0. 0. 4. 0. 3. 1. 4. 0. 4. 1. 2.
 0. 0. 3. 0. 3. 0. 0. 4. 0. 1. 1. 4. 0. 0. 4. 0. 0. 2. 2. 0. 0. 2. 0. 3.
 1. 1. 2. 1. 2. 4. 2. 1. 1. 1. 2. 3. 2. 1. 1. 3. 3. 1. 2. 4. 3. 3. 3. 4.
 4. 1. 4. 1. 1. 3. 2. 3. 2. 3. 1. 3. 2. 4. 4. 3. 3. 4. 2. 1. 4. 3. 4. 3.
 2. 2. 2. 2.]",[0.69910875 0.18815196 0.04380856 0.20501895 0.10606287],0.42112683611095064,0.739293749235471
