"q","Mean","SD","R","Min","Q1","Median","Q3","Max","SE","Z2_stat","p_value_Z2","CI_lower_Z","CI_upper_Z"
10,9.42442797437835e-06,3.63194540090591e-05,1000,-0.00010940381882988,-1.72007587378396e-05,8.07418070379422e-06,3.55645407266727e-05,0.0001323106959463,1.1485219804236e-06,-1741360.29580764,0,6.20048799164418e-06,1.26483679571125e-05
11,0.752742706280448,0.625387031036066,999,-1.23454247681351,0.338541263514473,0.831112018189037,1.24566549060784,1.87128615634545,0.0197863700315933,-63.0361856029191,0,0.69720169744882,0.808283715112077
12,1.23092425989162,0.940609182553571,994,-1.9898658646469,0.57040762920418,1.2918886961008,1.8850370006941,3.24656867215512,0.0298343116429953,-25.7782297547644,0,1.14717833965444,1.3146701801288
15,1.86179172073943,1.35148951077713,996,-2.11371171744715,0.933306026875907,1.90228149757657,2.76894951168331,5.70965770540677,0.0428235838654466,-3.22738703268793,0.00124926358677002,1.74158447474762,1.98199896673125
20,1.93712268070142,1.52154478144986,999,-2.64356441518839,1.01761244706002,1.93576687200459,2.94394128385468,6.70949078545633,0.048139546506954,-1.30614689711504,0.191502607338951,1.80199334806364,2.07225201333919
50,2.01963957717581,1.52722280014484,1000,-3.06302168333686,1.04013376631454,1.97510894140198,3.01083161732661,6.81911503406991,0.0482950254299783,0.406658387710898,0.684258907170843,1.88407380995084,2.15520534440078
100,1.97545942095768,1.57600978726685,1000,-2.19785969978883,0.900967840007544,1.93624266646819,3.05845228004323,7.2242025136627,0.0498378054248068,-0.492408901899674,0.622430307524987,1.8355630181901,2.11535582372526
