"q","Mean","SD","R","Min","Q1","Median","Q3","Max","SE","Z2_stat","p_value_Z2","CI_lower_Z","CI_upper_Z"
10,2.08638901170084,1.69190026116054,1000,-3.70903396301109,1.01663819856483,2.04076554036365,3.16323894984141,9.17933972359996,0.0535025839910102,1.61466989548313,0.106382200204003,1.93620545174442,2.23657257165726
11,2.03509172386472,1.59816874592485,998,-2.64862736712767,0.951863526000618,1.96396004092488,3.08577635114865,8.32342895058163,0.0505891476917667,0.693661100569049,0.487894766226639,1.8930862779822,2.17709716974724
12,2.0151982713142,1.53176782406152,999,-2.20862386818866,0.936438589520224,2.01420847666371,2.97915966337757,7.10344203224653,0.0484629892614801,0.313605733897198,0.753820504077293,1.87916102394234,2.15123551868606
15,2.06047459296874,1.52479352400479,999,-2.50819524848185,0.972096177862509,2.03104357755113,3.08485934723513,8.21972103488814,0.0482423321726925,1.25355865367918,0.210002467445181,1.92505673749634,2.19589244844115
20,1.94223140370125,1.52638670537755,998,-2.64356441518839,1.01753895374092,1.94212288109365,2.94696345423112,6.83579679965234,0.0483169269014881,-1.19561818193727,0.231845592878381,1.80660415830617,2.07785864909632
50,2.01963957717581,1.52722280014484,1000,-3.06302168333686,1.04013376631454,1.97510894140198,3.01083161732661,6.81911503406991,0.0482950254299783,0.406658387710898,0.684258907170843,1.88407380995084,2.15520534440078
100,1.97545942095768,1.57600978726685,1000,-2.19785969978883,0.900967840007544,1.93624266646819,3.05845228004323,7.2242025136627,0.0498378054248068,-0.492408901899674,0.622430307524987,1.8355630181901,2.11535582372526
